13.7	0.346998	0.346998	4.27032	5.72903	1	-1.45871	0.683667
13.8	0.343614	0.343614	4.29323	5.75599	1	-1.46277	0.680396
13.9	0.340218	0.340218	4.31638	5.78296	1	-1.46658	0.677369
14	0.336812	0.336812	4.33979	5.80992	1	-1.47013	0.674594
14.1	0.333399	0.333399	4.36345	5.83688	1	-1.47343	0.672079
14.2	0.32998	0.32998	4.38738	5.86383	1	-1.47645	0.66983
14.3	0.326558	0.326558	4.41159	5.89078	1	-1.47919	0.667856
14.4	0.323136	0.323136	4.43608	5.91773	1	-1.48165	0.666164
14.5	0.319717	0.319717	4.46085	5.94467	1	-1.48382	0.664762
14.6	0.316303	0.316303	4.48593	5.97161	1	-1.48568	0.663658
14.7	0.312897	0.312897	4.51131	5.99855	1	-1.48724	0.662857
14.8	0.309501	0.309501	4.537	6.02548	1	-1.48848	0.662368
14.9	0.306117	0.306117	4.56301	6.05241	1	-1.48941	0.662197
15	0.30275	0.30275	4.58934	6.07934	1	-1.49	0.662352
15.1	0.2994	0.2994	4.61601	6.10626	1	-1.49026	0.662839
15.2	0.296071	0.296071	4.64301	6.13319	1	-1.49017	0.663663
15.3	0.292765	0.292765	4.67036	6.1601	1	-1.48974	0.664832
15.4	0.289485	0.289485	4.69806	6.18702	1	-1.48895	0.666351
15.5	0.286233	0.286233	4.72612	6.21393	1	-1.48781	0.668225
15.6	0.283011	0.283011	4.75453	6.24083	1	-1.4863	0.670459
15.7	0.279823	0.279823	4.78331	6.26774	1	-1.48443	0.673058
15.8	0.27667	0.27667	4.81245	6.29464	1	-1.48218	0.676025
15.9	0.273554	0.273554	4.84197	6.32154	1	-1.47956	0.679363
16	0.270478	0.270478	4.87187	6.34843	1	-1.47657	0.683076
16.1	0.267444	0.267444	4.90214	6.37532	1	-1.47319	0.687165
16.2	0.264454	0.264454	4.93278	6.40221	1	-1.46943	0.691632
16.3	0.26151	0.26151	4.96381	6.4291	1	-1.46529	0.696477
16.4	0.258614	0.258614	4.99521	6.45598	1	-1.46077	0.7017
16.5	0.255767	0.255767	5.02699	6.48286	1	-1.45587	0.707299
16.6	0.252971	0.252971	5.05914	6.50973	1	-1.45059	0.713273
16.7	0.250228	0.250228	5.09167	6.53661	1	-1.44494	0.719618
16.8	0.247539	0.247539	5.12456	6.56348	1	-1.43892	0.726331
16.9	0.244906	0.244906	5.15781	6.59035	1	-1.43253	0.733405
17	0.242329	0.242329	5.19142	6.61721	1	-1.42579	0.740834
17.1	0.239811	0.239811	5.22538	6.64407	1	-1.41869	0.748611
17.2	0.237351	0.237351	5.25968	6.67093	1	-1.41126	0.756727
17.3	0.234951	0.234951	5.2943	6.69779	1	-1.40349	0.765172
17.4	0.232612	0.232612	5.32924	6.72464	1	-1.3954	0.773934
17.5	0.230334	0.230334	5.36449	6.75149	1	-1.387	0.783002
17.6	0.228117	0.228117	5.40003	6.77834	1	-1.37831	0.792362
17.7	0.225962	0.225962	5.43585	6.80519	1	-1.36934	0.801998
17.8	0.22387	0.22387	5.47192	6.83203	1	-1.36011	0.811894
17.9	0.22184	0.22184	5.50824	6.85888	1	-1.35063	0.822034
18	0.219851	0.219851	5.53631	6.88571	0	-1.34941	0.82392
18.1	0.217878	0.217878	5.564	6.91255	0	-1.34855	0.825431
18.2	0.215923	0.215923	5.59168	6.93939	0	-1.34771	0.826933
18.3	0.213985	0.213985	5.61935	6.96622	0	-1.34687	0.828425
18.4	0.212063	0.212063	5.64702	6.99305	0	-1.34604	0.829907
