N   con t_re    d   p_link  p_re    Omega   daylength   K_f Rv  Rd  Rd  delta   Pv  Pd  P
//////////// random rewiring, the effect of daylength
100	356	1	1.001	0.05	0.02	0.261799	22	0.05	0.940018	0.914041	0.755015	0.178	23.4762	23.3778	23.3975	3
100	356	1	1.001	0.05	0.02	0.261799	16	0.05	0.937321	0.937592	0.773146	0.398	23.425	23.5531	23.5275	3
100	356	1	1.001	0.05	0.02	0.261799	0	0.05	0.933303	0.920433	0.759637	0.3915	23.325	23.4272	23.4067	3
100	356	1	1.001	0.05	0.02	0.261799	7	0.05	0.956041	0.939454	0.775505	0.4205	23.6125	23.5678	23.5767	3
100	356	1	1.001	0.05	0.02	0.261799	6	0.05	0.935498	0.917647	0.757585	3.64475	23.4737	23.4281	23.4372	3
100	356	1	1.001	0.05	0.02	0.261799	17	0.05	0.913838	0.907956	0.749008	0.746	23.4787	23.5416	23.529	3
100	356	1	1.001	0.05	0.02	0.261799	11	0.05	0.851527	0.927398	0.76122	0.2985	23.2075	23.4084	23.3682	3
100	356	1	1.001	0.05	0.02	0.261799	20	0.05	0.936262	0.937367	0.77292	0.2255	23.3662	23.4112	23.4022	3
100	356	1	1.001	0.05	0.02	0.261799	4	0.05	0.881201	0.908166	0.747604	0.22075	23.1537	23.3509	23.3115	3
100	356	1	1.001	0.05	0.02	0.261799	23	0.05	0.936326	0.913261	0.754227	0.17025	23.54	23.4772	23.4897	3
100	356	1	1.001	0.05	0.02	0.261799	5	0.05	0.917635	0.933889	0.769323	0.47	23.51	23.4766	23.4832	3
100	356	1	1.001	0.05	0.02	0.261799	18	0.05	0.929842	0.937805	0.772953	0.07675	23.4037	23.4612	23.4497	3
100	356	1	1.001	0.05	0.02	0.261799	2	0.05	0.931009	0.939051	0.773973	0.30425	23.3837	23.4172	23.4105	3
100	356	1	1.001	0.05	0.02	0.261799	9	0.05	0.917863	0.934731	0.76999	0.777	23.4775	23.615	23.5875	3
100	356	1	1.001	0.05	0.02	0.261799	1	0.05	0.947106	0.928956	0.766925	0.10275	23.465	23.3975	23.411	3
100	356	1	1.001	0.05	0.02	0.261799	8	0.05	0.921934	0.93108	0.767349	1.07425	23.2825	23.2862	23.2855	3
100	356	1	1.001	0.05	0.02	0.261799	12	0.05	0.839286	0.880989	0.724512	0.4635	23.165	23.4484	23.3917	3
100	356	1	1.001	0.05	0.02	0.261799	14	0.05	0.855404	0.940824	0.771862	0.72325	23.2312	23.4222	23.384	3
