12	0.05	-0.01	0.8	1	2.22	24.025	24.025
18	0.05	-0.01	0.8	1	1.78	23.875	23.9
12	0.05	-0.01	0.8	1	2.22	24.025	24.025
18	0.05	-0.01	0.8	1	1.72	23.9	23.925
18	0.05	-0.01	0.8	1	1.78	23.875	23.9
12	0.05	-0.01	0.8	1	2.2	24	24
18	0.05	-0.01	0.8	1	1.84	23.95	23.925
12	0.05	-0.01	0.9	1	5.3	24	23.6
18	0.05	-0.01	0.9	1	2.76	23.075	23.25
