	0	0.866025
	0.0628319	0.821149
	0.125664	0.770513
	0.188496	0.714473
	0.251327	0.653421
	0.314159	0.587785
	0.376991	0.518027
	0.439823	0.444635
	0.502655	0.368125
	0.565487	0.289032
	0.628319	0.207912
	0.69115	0.125333
	0.753982	0.0418758
	0.816814	0
	0.879646	0
	0.942478	0
	1.00531	0
	1.06814	0
	1.13097	0
	1.19381	0
	1.25664	0
	1.31947	0
	1.3823	0
	1.44513	0
	1.50796	0
	1.5708	0
	1.63363	0
	1.69646	0
	1.75929	0
	1.82212	0
	1.88496	0
	1.94779	0
	2.01062	0
	2.07345	0
	2.13628	0
	2.19911	0
	2.26195	0
	2.32478	0
	2.38761	-0.0418757
	2.45044	-0.125333
	2.51327	-0.207912
	2.57611	-0.289032
	2.63894	-0.368125
	2.70177	-0.444635
	2.7646	-0.518027
	2.82743	-0.587785
	2.89027	-0.653421
	2.9531	-0.714473
	3.01593	-0.770513
	3.07876	-0.821149
	3.14159	-0.866025
	3.20442	-0.904827
	3.26726	-0.937282
	3.33009	-0.963163
	3.39292	-0.982287
	3.45575	-0.994522
	3.51858	-0.999781
	3.58142	-0.998027
	3.64425	-0.989272
	3.70708	-0.973579
	3.76991	-0.951057
	3.83274	-0.921863
	3.89557	-0.886204
	3.95841	-0.844328
	4.02124	-0.79653
	4.08407	-0.743145
	4.1469	-0.684547
	4.20973	-0.621148
	4.27257	-0.553392
	4.3354	-0.481754
	4.39823	-0.406737
	4.46106	-0.328867
	4.52389	-0.24869
	4.58673	-0.166769
	4.64956	-0.0836779
	4.71239	-5.35898e-08
	4.77522	0.0836778
	4.83805	0.166769
	4.90088	0.24869
	4.96372	0.328867
	5.02655	0.406737
	5.08938	0.481754
	5.15221	0.553391
	5.21504	0.621148
	5.27788	0.684547
	5.34071	0.743145
	5.40354	0.79653
	5.46637	0.844328
	5.5292	0.886204
	5.59203	0.921863
	5.65487	0.951056
	5.7177	0.973579
	5.78053	0.989272
	5.84336	0.998027
	5.90619	0.999781
	5.96903	0.994522
	6.03186	0.982287
	6.09469	0.963163
	6.15752	0.937282
	6.22035	0.904827
