3000.1	3	1	12	0.3	0.004	0.292956	0.110928	0.109711	416.26	21.6	20.6909	20.8727
3000.1	3	1	12	0.3	0.003	0.121708	0.176127	0.143603	89.8275	15.2337	2.59	5.11875
3000.1	3	1	12	0.3	0.005	0.372854	0.0680012	0.10066	25.9752	15.6737	-6.09406	-1.7405
3000.1	3	1	12	0.3	0.009	0.420741	0.199636	0.180729	223.756	21.23	-24.4825	-15.34
3000.1	3	1	12	0.3	0.002	0.392311	0.105624	0.11535	197.23	20.0512	-19.715	-11.7618
3000.1	3	1	12	0.3	0.001	0.350413	0.0653523	0.0988925	99.135	16.7987	-17.5006	-10.6407
3000.1	3	1	12	0.3	0.01	0.410445	0.186923	0.171351	13.7075	14.0525	12.4256	12.751
3000.1	3	1	12	0.3	0.005	0.231645	0.0710772	0.0736478	332.034	16.5987	-51.1516	-37.6015
3000.1	3	1	12	0.3	0.005	0.155865	0.0398989	0.0448102	85.9027	17.1725	7.60812	9.521
3000.1	3	1	12	0.3	0.006	0.381447	0.140332	0.136367	132.662	12.92	-25.5906	-17.8885
3000.1	3	1	12	0.3	0.008	0.358496	0.0857622	0.101127	12.4628	16.6612	9.01906	10.5475
3000.1	3	1	12	0.3	0.008	0.225626	0.202051	0.168983	32.5363	18.8812	2.04	5.40825
3000.1	3	1	12	0.3	0.002	0.213787	0.0799692	0.0831111	83.0722	14.1375	9.23312	10.214
3000.1	3	1	12	0.3	0.009	0.257092	0.131123	0.117226	4.574	15.0337	12.7947	13.2425
3000.1	3	1	12	0.3	0.007	0.230211	0.0500309	0.0617646	24.8145	14.6125	10.9541	11.6857
3000.1	3	1	12	0.3	0.01	0.336342	0.187363	0.164311	30.0577	18.025	14.4122	15.1347
3000.1	3	1	12	0.3	0.01	0.29516	0.0935806	0.095832	16.2387	13.42	7.89063	8.9965
3000.1	3	1	12	0.3	0.007	0.201961	0.189656	0.157655	247.474	16.7225	-54.0334	-39.8822
3000.1	3	1	12	0.3	0.009	0.520133	0.140962	0.155509	47.4697	20.2675	6.59438	9.329
3000.1	3	1	12	0.3	0.004	0.275901	0.157499	0.138398	300.257	20.46	-68.3228	-50.5662
3000.1	3	1	12	0.3	0.003	0.538342	0.0635464	0.120779	259.711	16.495	-67.4866	-50.6902
3000.1	3	1	12	0.3	0.001	0.502401	0.107977	0.132511	356.346	19.5262	-68.8556	-51.1792
3000.1	3	1	12	0.3	0.003	0.213791	0.118631	0.104336	36.3725	14.3625	-3.59469	-0.00325
3000.1	3	1	12	0.3	0.004	0.560998	0.0631522	0.125597	12.1895	13.415	11.0328	11.5092
3000.1	3	1	12	0.3	0.007	0.375802	0.0561813	0.0917375	100.656	17.6925	-45.6344	-32.969
3000.1	3	1	12	0.3	0.002	0.317103	0.0774113	0.0908941	120.597	17.5512	16.7534	16.913
3000.1	3	1	12	0.3	0.001	0.229328	0.145429	0.128339	357.094	15.2237	-17.1813	-10.7003
3000.1	3	1	12	0.3	0.008	0.435631	0.0973173	0.117432	19.4407	11.8412	15.3084	14.615
3000.1	3	1	12	0.3	0.006	0.420002	0.0436864	0.0911896	18.2677	18.27	9.99906	11.6533
3000.1	3	1	12	0.3	0	0.240412	0.158248	0.136634	211.74	17.8375	-30.6166	-20.9257
3000.1	3	1	12	0.3	0	0.384744	0.059556	0.0917627	384.054	18.545	-47.8991	-34.6102
3000.1	3	1	12	0.3	0.006	0.299206	0.0735752	0.0873868	43.9455	15.2612	12.0388	12.6833
3000.1	3	1	12	0.3	0	0.421694	0.0732943	0.105063	224.319	17.6175	-22.0303	-14.1007
4000.1	3	1	12	0.3	0.004	0.924432	0.514445	0.451346	402.021	21.48	-120.799	-92.343
4000.1	3	1	12	0.3	0.002	0.892629	0.303901	0.308861	353.941	20.3937	-232.066	-181.574
4000.1	3	1	12	0.3	0.009	0.84889	0.391928	0.363145	712.351	21.5975	-33.3297	-22.3442
4000.1	3	1	12	0.3	0.005	0.683183	0.331835	0.298811	634.35	16.0525	-44.8284	-32.6522
4000.1	3	1	12	0.3	0.007	0.760404	0.235576	0.250016	36.5467	15.6637	15.7681	15.7472
4000.1	3	1	12	0.3	0.003	0.805286	0.467738	0.407607	522.759	15.5337	-11.4706	-6.06975
4000.1	3	1	12	0.3	0.008	0.834859	0.489113	0.427371	229.468	16.85	-159.052	-123.872
4000.1	3	1	12	0.3	0.005	0.854345	0.434605	0.388193	500.82	16.7125	-147.491	-114.65
4000.1	3	1	12	0.3	0.01	0.743918	0.373574	0.333974	226.362	14.3762	15.6222	15.373
4000.1	3	1	12	0.3	0.005	0.831865	0.356802	0.332685	126.711	16.925	-73.1381	-55.1255
4000.1	3	1	12	0.3	0.001	0.77897	0.170146	0.207497	71.3977	16.93	-46.7425	-34.008
4000.1	3	1	12	0.3	0.009	0.867989	0.513365	0.44588	193.276	15.6412	-5.32719	-1.1335
4000.1	3	1	12	0.3	0.006	0.785154	0.496231	0.427093	764.788	13.22	18.6962	17.601
4000.1	3	1	12	0.3	0.004	0.858544	0.388004	0.357353	523.052	20.2937	-3.50969	1.251
4000.1	3	1	12	0.3	0.01	0.813314	0.479875	0.417387	343.512	13.2525	15.4662	15.0235
4000.1	3	1	12	0.3	0.01	0.891281	0.194613	0.247909	306.203	17.92	-194.284	-151.843
4000.1	3	1	12	0.3	0.008	0.8528	0.426175	0.383697	326.085	19.3612	-252.774	-198.347
4000.1	3	1	12	0.3	0.007	0.827301	0.536046	0.45981	155.492	16.6362	17.8784	17.63
4000.1	3	1	12	0.3	0.004	0.771972	0.224465	0.23827	629.897	13.1712	-100.68	-77.9095
4000.1	3	1	12	0.3	0.002	0.775557	0.266578	0.264929	260.793	14.4212	-214.012	-168.325
4000.1	3	1	12	0.3	0.009	0.875017	0.251472	0.276206	268.493	20.3075	-157.047	-121.576
4000.1	3	1	12	0.3	0.003	0.81318	0.414865	0.370034	331.97	14.5112	-17.5381	-11.1282
4000.1	3	1	12	0.3	0.001	0.865024	0.430343	0.385345	427.567	19.02	-9.03031	-3.42025
4000.1	3	1	12	0.3	0.007	0.717473	0.289889	0.273125	39.5762	16.8	17.095	17.036
4000.1	3	1	12	0.3	0.001	0.798153	0.365356	0.333099	74.8995	15.685	3.48187	5.9225
4000.1	3	1	12	0.3	0.003	0.892213	0.649856	0.549827	43.2285	16.8137	-5.49219	-1.031
4000.1	3	1	12	0.3	0.008	0.754956	0.392856	0.350602	861.206	11.9475	-18.1597	-12.1382
4000.1	3	1	12	0.3	0.006	0.904104	0.563553	0.486006	104.785	18.055	-3.6825	0.665
4000.1	3	1	12	0.3	0.002	0.787044	0.376694	0.340073	300.468	18.0637	-240.943	-189.141
4000.1	3	1	12	0.3	0	0.846327	0.310732	0.300942	197.407	18.0212	-106.052	-81.2377
4000.1	3	1	12	0.3	0.006	0.885343	0.445435	0.399667	339.405	15.785	-13.8084	-7.88975
4000.1	3	1	12	0.3	0	0.864169	0.202163	0.237181	176.817	18.0437	-40.3134	-28.642
