800	818.9	819.4	819.1
0	819.2	843.3	819.4
0	819.6	867	842.3
0	820.2	890.1	843.1
0	820.6	890.9	867
0	842.3	913.8	889.7
0	842.7	914.9	890.1
0	843.1	938.3	890.5
0	843.5	938.6	890.8
0	843.8	962	913.8
0	844.2	962.4	914.8
0	866.5	985.3	937.9
0	866.8	985.6	938.1
0	867.1	985.8	938.4
0	867.5	0	962
0	867.7	0	962.2
0	868.2	0	985.5
0	868.4	0	985.8
0	889.6	0	986
0	890	0	0
0	890.5	0	0
0	891.4	0	0
0	913.9	0	0
0	914.4	0	0
0	914.9	0	0
0	915.3	0	0
0	915.8	0	0
0	916	0	0
0	938.1	0	0
0	938.5	0	0
0	938.7	0	0
0	939	0	0
0	939.4	0	0
0	939.8	0	0
0	961	0	0
0	961.7	0	0
0	961.9	0	0
0	962.1	0	0
0	962.3	0	0
0	962.5	0	0
0	962.9	0	0
0	963.6	0	0
0	985	0	0
0	985.5	0	0
0	986.6	0	0
0	987	0	0
0	987.4	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
7.90505e-321	7.90505e-321	7.90505e-321	7.90505e-321
3.17243e-317	3.17243e-317	3.17243e-317	3.17243e-317
2.08135e-317	2.08123e-317	2.08129e-317	2.08117e-317
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
