21.9	0.15	21.8667	1	0
21.9	0.15	21.9	2	0
21.9	0.15	21.9667	3	0
21.9	0.15	21.8667	4	0
21.9	0.15	21.8	5	0
21.9	0.15	21.8	6	0
21.9	0.15	21.8	7	0
21.9	0.15	21.9	8	0
21.9	0.15	21.9	9	0
21.9	0.15	21.9	10	0
21.9	0.15	21.9333	11	0
21.9	0.15	21.8667	12	0
21.9	0.15	21.9333	13	0
21.9	0.15	21.9333	14	0
21.9	0.15	21.8	15	0
21.9	0.15	21.9333	16	0
21.9	0.15	21.8667	17	0
21.9	0.15	21.9333	18	0
21.9	0.15	21.9333	19	0
21.9	0.15	21.9	20	0
21.9	0.15	22	20	0
21.9	0.15	21.8333	21	0
21.9	0.15	21.9	22	0
21.9	0.15	21.8667	23	0
21.9	0.15	21.9333	24	0
21.9	0.15	21.8667	25	1
21.9	0.15	21.9	26	1
21.9	0.15	21.9	27	1
21.9	0.15	21.8667	28	1
21.9	0.15	21.8333	29	1

21.9	0.15	21.8667	1	0
