30	1	0.001	0.001	1	1	0.15	0	0.937796	0.794231	0.823189
16	1	0.001	0.001	1	1	0.15	0	0.93563	0.775566	0.796547
19	1	0.001	0.001	1	1	0.15	0	0.933726	0.806672	0.824844
22	1	0.001	0.001	1	1	0.15	0	0.929426	0.798538	0.812874
12	1	0.001	0.001	1	1	0.15	0	0.922879	0.778452	0.797116
11	1	0.001	0.001	1	1	0.15	0	0.92323	0.702094	0.736485
20	1	0.001	0.001	1	1	0.15	0	0.938545	0.80075	0.819129
27	1	0.001	0.001	1	1	0.15	0	0.934242	0.816122	0.826943
23	1	0.001	0.001	1	1	0.15	0	0.92938	0.717955	0.75262
26	1	0.001	0.001	1	1	0.15	0	0.931198	0.798243	0.811296
18	1	0.001	0.001	1	1	0.15	0	0.928326	0.764601	0.783538
24	1	0.001	0.001	1	1	0.15	0	0.932196	0.77683	0.791016
17	1	0.001	0.001	1	1	0.15	0	0.93874	0.783036	0.806963
13	1	0.001	0.001	1	1	0.15	0	0.933873	0.785624	0.806782
25	1	0.001	0.001	1	1	0.15	0	0.925301	0.648883	0.695107
10	1	0.001	0.001	1	1	0.15	0	0.930324	0.719299	0.74407
4	1	0.001	0.001	1	1	0.15	0	0.937854	0.80285	0.822768
8	1	0.001	0.001	1	1	0.15	0	0.943732	0.82695	0.849013
5	1	0.001	0.001	1	1	0.15	0	0.936316	0.775266	0.798956
21	1	0.001	0.001	1	1	0.15	0	0.927522	0.709478	0.742881
28	1	0.001	0.001	1	1	0.15	0	0.927265	0.766968	0.797742
14	1	0.001	0.001	1	1	0.15	0	0.932151	0.801873	0.815356
15	1	0.001	0.001	1	1	0.15	0	0.93418	0.791676	0.813247
29	1	0.001	0.001	1	1	0.15	0	0.941433	0.809785	0.82503
9	1	0.001	0.001	1	1	0.15	0	0.938714	0.814364	0.829413
7	1	0.001	0.001	1	1	0.15	0	0.937138	0.77428	0.799607
6	1	0.001	0.001	1	1	0.15	0	0.939008	0.784502	0.805487
3	1	0.001	0.001	1	1	0.15	0	0.941063	0.819952	0.840722
2	1	0.001	0.001	1	1	0.15	0	0.935951	0.795587	0.815852
1	1	0.001	0.001	1	1	0.15	0	0.944407	0.814217	0.835206
