23.2	0.1	23.2	1	0
22.8	0.1	22.6333	0	0
22.8	0.1	22.7	1	0
22.8	0.1	22.9333	0	0
22.8	0.1	22.7333	1	0
23.4	0.1	23.4333	1	0
23.2	0.1	23.1667	1	0
23.2	0.1	23.2	1	0
22.8	0.1	22.8667	1	0
23.2	0.1	23.2333	1	0
22.8	0.1	22.9	0	0
22.8	0.1	22.8	1	0
22.9	0.1	22.9667	1	0
22.9	0.1	22.8333	1	0
23.2	0.1	23.1	1	0
23.3	0.1	23.3	1	0
23.3	0.1	23.5333	0	0
23.1	0.1	23.1	1	0
23.2	0.1	23.1667	1	0
23.1	0.1	23.0667	1	0
23.2	0.1	23.2	1	0
23.2	0.1	23.3333	0	0
23.1	0.1	23.1	1	0
23.1	0.1	23	1	0
23	0.1	23	1	0
23.2	0.1	23.1333	1	0
23.2	0.1	23.3333	0	0
23.1	0.1	23.1333	1	0
23	0.1	22.9667	1	0
23.3	0.1	23.3667	1	0
23.3	0.1	23.3333	1	0
23.3	0.1	23.4	0	0
23	0.1	22.9333	1	0
23	0.1	22.9667	1	0
23.2	0.1	23.1667	1	0
23	0.1	23.1333	0	0
23	0.1	23	1	0
22.8	0.1	22.8	1	0
23	0.1	22.9667	1	0
23	0.1	22.9667	1	0
23	0.1	22.9667	1	0
22.8	0.1	22.8333	1	0
23.3	0.1	23.3333	1	0
23	0.1	23.1	0	0
22.8	0.1	22.8	1	0
23.3	0.1	23.3	1	0
23.3	0.1	23.3667	1	0
22.8	0.1	22.7333	1	0
23.3	0.1	23.3333	1	0
23.3	0.1	23.1667	0	0
23.3	0.1	23.3333	1	0
22.8	0.1	22.7667	1	0
22.9	0.1	22.9667	1	0
23.2	0.1	23.2	1	0
23.3	0.1	23.2667	1	0
23	0.1	22.9333	1	0
22.9	0.1	22.9	1	0
22.9	0.1	22.8667	1	0
23.1	0.1	23.1	1	0
23	0.1	23	1	0
23.3	0.1	23.2	1	0
22.8	0.1	22.6667	0	0
22.8	0.1	22.8333	1	0
22.8	0.1	22.7	1	0
22.8	0.1	22.8	1	0
23.3	0.1	23.2667	1	0
23.1	0.1	23.1	1	0
23.1	0.1	23	1	0
23	0.1	23.1333	0	0
22.8	0.1	22.8667	1	0
23.4	0.1	23.4333	1	0
22.8	0.1	22.9	0	0
23.3	0.1	23.2333	1	0
23.4	0.1	23.3	1	0
22.8	0.1	22.7333	1	0
23.3	0.1	23.2333	1	0
23.3	0.1	23.2	1	0
23.3	0.1	23.2333	1	0
23.1	0.1	23.2333	0	0
23.2	0.1	23.1333	1	0
23.1	0.1	23.1333	1	0
23.4	0.1	23.3667	1	0
23.1	0.1	23.2333	0	0
23.4	0.1	23.4667	1	0
23.1	0.1	23.0667	1	0
23.4	0.1	23.3667	1	0
23.1	0.1	23.1333	1	0
23.3	0.1	23.3	1	0
23.2	0.1	23.3333	0	0
23.1	0.1	23.1667	1	0
23.4	0.1	23.3667	1	0
23.3	0.1	23.3	1	0
22.8	0.1	22.7667	1	0
22.9	0.1	22.7	0	0
23	0.1	23.0333	1	0
23.4	0.1	23.3333	1	0
23.4	0.1	23.4	1	0
23.3	0.1	23.3333	1	0
23.2	0.1	23.0667	0	0
23.3	0.1	23.3333	1	0
23.3	0.1	23.2333	1	0
23.3	0.1	23.2	1	0
23.4	0.1	23.3667	1	0
22.8	0.1	22.8667	1	0
23.4	0.1	23.3667	1	0
22.8	0.1	22.9333	0	0
23.2	0.1	23.2	1	0
23.3	0.1	23.2	1	0
23.4	0.1	23.3667	1	0
22.9	0.1	22.9	1	0
22.8	0.1	22.8333	1	0
