90.1	4	0.11	0	0.15	0.702961	0.423281	0.369232	0	0	0
120.1	4	0.11	0	0.15	0.715738	0.567644	0.446051	0	0	0
150.1	4	0.11	0	0.15	0.757166	0.724986	0.540832	0	0	0
180.1	4	0.11	0	0.15	0.878484	0.807478	0.608501	0	0	0
210.1	4	0.11	0	0.15	0.968417	0.885621	0.668098	0	0	0
240.1	4	0.11	0	0.15	0.977568	0.91717	0.687391	0	0	0
270.1	4	0.11	0	0.15	0.981791	0.952393	0.708042	0	0	0
300.1	4	0.11	0	0.15	0.98096	0.9632	0.714044	0	0	0
330	4	0.11	0	0.15	0.983861	0.975654	0.721635	0	0	0
360	4	0.11	0	0.15	0.982236	0.977044	0.722157	0	0	0
390	4	0.11	0	0.15	0.984287	0.980733	0.724608	0	0	0
420	4	0.11	0	0.15	0.982521	0.978422	0.722993	0	0	0
450	4	0.11	0	0.15	0.984135	0.979954	0.724137	0	0	0
480	4	0.11	0	0.15	0.982436	0.976336	0.721786	0	0	0
510	4	0.11	0	0.15	0.983858	0.977912	0.722924	0	0	0
540	4	0.11	0	0.15	0.982274	0.97391	0.720374	0	0	0
570	4	0.11	0	0.15	0.983609	0.97604	0.721813	0	0	0
600	4	0.11	0	0.15	0.982132	0.97197	0.719242	0	0	0
630	4	0.11	0	0.15	0.98342	0.974639	0.720981	0	0	0
660	4	0.11	0	0.15	0.982027	0.970595	0.71844	0	0	0
690	4	0.11	0	0.15	0.983284	0.973667	0.720404	0	0	0
720	4	0.11	0	0.15	0.981957	0.969672	0.717902	0	0	0
750	4	0.11	0	0.15	0.983189	0.973016	0.720016	0	0	0
780	4	0.11	0	0.15	0.981912	0.969069	0.71755	0	0	0
810	4	0.11	0	0.15	0.983121	0.972587	0.71976	0	0	0
840	4	0.11	0	0.15	0.981886	0.968682	0.717325	0	0	0
870	4	0.11	0	0.15	0.983072	0.972304	0.71959	0	0	0
900	4	0.11	0	0.15	0.981872	0.968435	0.717182	0	0	0
930	4	0.11	0	0.15	0.983036	0.972116	0.719477	0	0	0
960	4	0.11	0	0.15	0.981865	0.96828	0.717092	0	0	0
990	4	0.11	0	0.15	0.983006	0.971989	0.719399	0	0	0
1020	4	0.11	0	0.15	0.981864	0.968184	0.717037	0	0	0
1050	4	0.11	0	0.15	0.982982	0.971901	0.719345	0	0	0
1080	4	0.11	0	0.15	0.981866	0.968125	0.717004	0	0	0
1110	4	0.11	0	0.15	0.982961	0.971837	0.719305	0	0	0
1140	4	0.11	0	0.15	0.981871	0.96809	0.716985	0	0	0
1170	4	0.11	0	0.15	0.982941	0.971789	0.719275	0	0	0
1200	4	0.11	0	0.15	0.981877	0.96807	0.716975	0	0	0
1230.1	4	0.11	0	0.15	0.982923	0.971751	0.71925	0	0	0
1260.1	4	0.11	0	0.15	0.981854	0.968036	0.716951	0	0	0
1290.1	4	0.11	0	0.15	0.982963	0.971791	0.719279	0	0	0
1320.1	4	0.11	0	0.15	0.981861	0.968032	0.71695	0	0	0
1350.1	4	0.11	0	0.15	0.982946	0.971764	0.719261	0	0	0
1380.1	4	0.11	0	0.15	0.981869	0.968032	0.716951	0	0	0
1410.1	4	0.11	0	0.15	0.98293	0.971739	0.719244	0	0	0
1440.1	4	0.11	0	0.15	0.981877	0.968034	0.716954	0	0	0
1470.1	4	0.11	0	0.15	0.982913	0.971716	0.719228	0	0	0
1500.1	4	0.11	0	0.15	0.981885	0.968039	0.716958	0	0	0
1530.1	4	0.11	0	0.15	0.982897	0.971693	0.719212	0	0	0
1560.1	4	0.11	0	0.15	0.981894	0.968044	0.716962	0	0	0
1590.1	4	0.11	0	0.15	0.982881	0.97167	0.719196	0	0	0
1620.1	4	0.11	0	0.15	0.981903	0.968051	0.716968	0	0	0
1650.1	4	0.11	0	0.15	0.982865	0.971647	0.719181	0	0	0
1680.1	4	0.11	0	0.15	0.981912	0.968058	0.716973	0	0	0
1710.1	4	0.11	0	0.15	0.982849	0.971624	0.719165	0	0	0
