2000.1	1841.6	1840.4	1840.6
0	1842.2	1864.5	1841.3
0	1842.4	1865.5	1841.6
0	1842.7	1888.7	1864.5
0	1843	1912.8	1864.9
0	1843.3	1913.8	1865.1
0	1843.6	1936.9	1865.8
0	1844	1961.1	1888.7
0	1844.5	1962.1	1888.9
0	1845.4	1985.2	1889.2
0	1866.3	2009.5	1889.6
0	1867.8	2033.4	1912.8
0	1868.1	2057.5	1913.1
0	1869	2057.8	1913.7
0	1889.9	2081.4	1914.1
0	1890.5	2104.8	1937
0	1890.7	2105.2	1937.2
0	1891.3	2105.4	1937.9
0	1891.6	2105.8	1938.2
0	1891.9	2106	1961.1
0	1892.3	2106.7	1961.4
0	1892.8	2128.9	1962.1
0	1893.1	2129.7	1962.4
0	1914.5	2130.1	1985.3
0	1914.8	2130.7	1985.5
0	1915.1	2153	1985.8
0	1915.7	2153.2	1986.2
0	1916.1	2153.8	2009.2
0	1916.4	2154.1	2033.4
0	1916.8	2176.9	2057.5
0	1917.3	2177.1	2081.6
0	1938.2	2177.3	2081.8
0	1939	2177.7	2105.8
0	1939.6	2177.9	2106
0	1939.9	2200.8	2129.7
0	1940.2	2201	2130.1
0	1940.6	2201.4	2153.4
0	1940.8	2201.6	2154
0	1941.1	2202	2177.9
0	1941.4	2225.1	2202
0	1962.8	2225.7	2225.9
0	1963.1	2225.9	2226.1
0	1963.4	2226.1	2250.2
0	1963.7	2249.2	2274.3
0	1964	2250.2	2274.7
0	1964.4	2273.3	2298.5
0	1964.7	2273.8	2299.2
0	1965.1	2274.2	2322.7
0	1965.6	2297.7	2323
0	1987.3	2298.2	2346.9
0	1987.6	2298.5	2347.2
0	1987.9	2321.7	2371
0	1988.2	2322.6	2371.3
0	1988.5	2345.8	2395.2
0	1988.9	2346.3	2395.4
0	1989.4	2346.6	2419
0	1989.7	2370.1	2419.3
0	1990.1	2370.5	2419.6
0	2009.1	2370.7	2420
0	2033.5	2394.1	2443.2
0	2057.6	2394.6	2443.5
0	2081.8	2394.9	2467.3
0	2082.1	2418.3	2467.6
0	2106.2	2418.7	2491.5
0	2106.5	2419	2491.8
0	2106.9	2442.4	2515.1
0	2130.3	2442.7	2515.6
0	2130.8	2443.2	2515.9
0	2131.5	2466.7	2539.9
0	2154.5	2490.7	2540.1
0	2178.7	2491.2	2563.6
0	2202.6	2491.5	2563.9
0	2202.9	2515	2588.2
0	2203.5	2515.3	2588.4
0	2226.5	2539	2611.5
0	2226.9	2539.5	2611.9
0	2227.1	2563.2	2612.2
0	2250.6	2563.6	2636.5
0	2251	2587.3	2660.2
0	2251.3	2587.6	2684
0	2275.2	2587.8	2684.4
0	2298.9	2588	2684.8
0	2299.2	2611.5	2708.6
0	2299.5	2611.9	2732.4
0	2323.4	2635.6	2732.7
0	2323.7	2635.9	2732.9
0	2347.8	2659.8	2757
0	2371.7	2660.2	2757.3
0	2396.1	2683.9	2781
0	2420.1	2708	2781.2
0	2443.5	2708.5	2804.8
0	2444.3	2732.2	2805.2
0	2468	2756.3	2805.5
0	2468.4	2756.8	2829
0	2492.5	2780.5	2829.3
0	2492.7	2804.6	2829.5
0	2493.3	2828.8	2829.7
0	2516.1	2852.9	2853.1
0	2516.4	2877.1	2853.6
0	2516.7	2877.5	2853.8
0	2517	2901.2	2877.2
0	2540.5	2925.4	2877.6
0	2540.9	2925.8	2877.8
0	2564.4	2949.5	2901.4
0	2565	2973.6	2901.7
0	2566.2	2973.8	2902.1
0	2588.6	2997.8	2925.6
0	2588.8	0	2925.9
0	2589.2	0	2926.1
0	2589.4	0	2949.7
0	2612.7	0	2950.1
0	2613	0	2950.4
0	2613.3	0	2973.9
0	2613.8	0	2974.2
0	2614.2	0	2974.4
0	2614.5	0	2974.9
0	2614.9	0	2998
0	2636.8	0	2998.4
0	2637.1	0	2998.7
0	2637.5	0	0
0	2637.7	0	0
0	2638.7	0	0
0	2661	0	0
0	2661.3	0	0
0	2661.6	0	0
0	2661.9	0	0
0	2662.1	0	0
0	2662.5	0	0
0	2663.2	0	0
0	2685.2	0	0
0	2685.4	0	0
0	2685.9	0	0
0	2687	0	0
0	2709.3	0	0
0	2709.6	0	0
0	2709.9	0	0
0	2710.2	0	0
0	2710.8	0	0
0	2711.5	0	0
0	2733.5	0	0
0	2733.9	0	0
0	2734.2	0	0
0	2734.5	0	0
0	2735	0	0
0	2735.3	0	0
0	2757.6	0	0
0	2757.9	0	0
0	2758.2	0	0
0	2758.5	0	0
0	2758.8	0	0
0	2759.5	0	0
0	2759.8	0	0
0	2781.8	0	0
0	2782.1	0	0
0	2782.4	0	0
0	2783.3	0	0
0	2783.6	0	0
0	2784	0	0
0	2806	0	0
0	2806.2	0	0
0	2806.5	0	0
0	2806.8	0	0
0	2807.1	0	0
0	2807.8	0	0
0	2808.1	0	0
0	2830.1	0	0
0	2830.4	0	0
0	2830.8	0	0
0	2831	0	0
0	2831.6	0	0
0	2832.4	0	0
0	2854.3	0	0
0	2854.5	0	0
0	2854.9	0	0
0	2855.1	0	0
0	2855.3	0	0
0	2856.1	0	0
0	2856.4	0	0
0	2878.7	0	0
0	2879	0	0
0	2879.3	0	0
0	2879.6	0	0
0	2879.9	0	0
0	2880.6	0	0
0	2902.3	0	0
0	2902.6	0	0
0	2902.9	0	0
0	2903.2	0	0
0	2903.5	0	0
0	2903.7	0	0
0	2904.4	0	0
0	2927	0	0
0	2927.3	0	0
0	2927.6	0	0
0	2927.9	0	0
0	2928.2	0	0
0	2928.9	0	0
0	2950.7	0	0
0	2950.9	0	0
0	2951.2	0	0
