5000	1	0.001	0.005	0.15	0	0.979807	0.977147	0.977732
5000	1	0.001	0.01	0.15	0	0.980841	0.977397	0.978248
5000	1	0.001	0.015	0.15	0	0.981365	0.979012	0.979494
5000	1	0.001	0.03	0.15	0	0.982736	0.979832	0.980533
5000	1	0.001	0.035	0.15	0	0.982479	0.97974	0.980408
5000	1	0.001	0	0.15	0	0.770018	0.828784	0.741338
5000	1	0.001	0.04	0.15	0	0.982728	0.979614	0.980387
5000	1	0.001	0.02	0.15	0	0.981661	0.9802	0.980436
5000	1	0.001	0.045	0.15	0	0.982577	0.98072	0.981051
5000	1	0.001	0.025	0.15	0	0.982166	0.979508	0.980096
5000	1	0.001	0.05	0.15	0	0.983437	0.980456	0.981214
5000	1	0.001	0.055	0.15	0	0.983197	0.980125	0.980904
5000	1	0.001	0.06	0.15	0	0.982784	0.980297	0.980844
5000	1	0.001	0.065	0.15	0	0.983062	0.980162	0.980872
5000	1	0.001	0.075	0.15	0	0.983032	0.980633	0.981132
5000	1	0.001	0.07	0.15	0	0.983462	0.980602	0.981266
5000	1	0.001	0.08	0.15	0	0.982856	0.980534	0.981018
5000	1	0.001	0.085	0.15	0	0.983038	0.980952	0.981376
5000	1	0.001	0.09	0.15	0	0.983156	0.980661	0.981212
5000	1	0.001	0.095	0.15	0	0.982889	0.980636	0.981108
5000	1	0.001	0.1	0.15	0	0.983542	0.980838	0.98147
5000	1	0.001	0.105	0.15	0	0.983441	0.980794	0.981379
5000	1	0.001	0.11	0.15	0	0.983213	0.980851	0.981379
5000	1	0.001	0.115	0.15	0	0.983692	0.980989	0.981643
5000	1	0.001	0.12	0.15	0	0.98363	0.980808	0.981458
5000	1	0.001	0.125	0.15	0	0.983746	0.981043	0.981674
5000	1	0.001	0.13	0.15	0	0.983409	0.980958	0.981502
5000	1	0.001	0.135	0.15	0	0.983534	0.981278	0.981759
5000	1	0.001	0.14	0.15	0	0.983449	0.980657	0.981314
5000	1	0.001	0.145	0.15	0	0.983323	0.980733	0.981334
5000	1	0.001	0.15	0.15	0	0.983419	0.980757	0.981372
5000	1	0.001	0.155	0.15	0	0.983388	0.980897	0.981479
5000	1	0.001	0.16	0.15	0	0.983801	0.981119	0.981714
5000	1	0.001	0.165	0.15	0	0.983364	0.980876	0.981433
5000	1	0.001	0.17	0.15	0	0.983576	0.981122	0.981675
5000	1	0.001	0.175	0.15	0	0.983576	0.981119	0.981655
5000	1	0.001	0.18	0.15	0	0.983642	0.980841	0.981514
5000	1	0.001	0.185	0.15	0	0.983562	0.981195	0.981711
5000	1	0.001	0.19	0.15	0	0.983632	0.981266	0.981773
5000	1	0.001	0.195	0.15	0	0.983709	0.981139	0.981727
5000	1	0.001	0.2	0.15	0	0.983477	0.981009	0.981574
