90.1	4	0.11	0.01	0.15	0.98997	0.982896	0.726791	0	0	0
120.1	4	0.11	0.01	0.15	0.988773	0.983838	0.72713	0	0	0
150.1	4	0.11	0.01	0.15	0.990064	0.983678	0.727254	0	0	0
180.1	4	0.11	0.01	0.15	0.992336	0.984583	0.72815	0	0	0
210.1	4	0.11	0.01	0.15	0.9898	0.982714	0.726659	0	0	0
240.1	4	0.11	0.01	0.15	0.98859	0.983781	0.727067	0	0	0
270.1	4	0.11	0.01	0.15	0.989631	0.982786	0.726672	0	0	0
300.1	4	0.11	0.01	0.15	0.992189	0.984526	0.728093	0	0	0
330	4	0.11	0.01	0.15	0.989476	0.982696	0.726595	0	0	0
360	4	0.11	0.01	0.15	0.988753	0.984047	0.727247	0	0	0
390	4	0.11	0.01	0.15	0.989723	0.982708	0.726643	0	0	0
420	4	0.11	0.01	0.15	0.992194	0.984504	0.728081	0	0	0
450	4	0.11	0.01	0.15	0.989686	0.982634	0.726594	0	0	0
480	4	0.11	0.01	0.15	0.988409	0.983759	0.727025	0	0	0
510	4	0.11	0.01	0.15	0.98958	0.982735	0.726635	0	0	0
540	4	0.11	0.01	0.15	0.992264	0.985026	0.728391	0	0	0
570	4	0.11	0.01	0.15	0.989794	0.982809	0.726713	0	0	0
600	4	0.11	0.01	0.15	0.988533	0.983985	0.727174	0	0	0
630	4	0.11	0.01	0.15	0.989692	0.98318	0.726907	0	0	0
660	4	0.11	0.01	0.15	0.99257	0.98468	0.728245	0	0	0
690	4	0.11	0.01	0.15	0.990176	0.98289	0.726823	0	0	0
720	4	0.11	0.01	0.15	0.988676	0.983908	0.727154	0	0	0
750	4	0.11	0.01	0.15	0.989594	0.982823	0.726687	0	0	0
780	4	0.11	0.01	0.15	0.992325	0.984591	0.728153	0	0	0
810	4	0.11	0.01	0.15	0.989581	0.982868	0.726711	0	0	0
840	4	0.11	0.01	0.15	0.988392	0.984038	0.727181	0	0	0
870	4	0.11	0.01	0.15	0.989613	0.982334	0.726411	0	0	0
900	4	0.11	0.01	0.15	0.992273	0.984359	0.728012	0	0	0
930	4	0.11	0.01	0.15	0.989847	0.982842	0.72674	0	0	0
960	4	0.11	0.01	0.15	0.988559	0.984072	0.727229	0	0	0
990	4	0.11	0.01	0.15	0.989571	0.983043	0.726809	0	0	0
1020	4	0.11	0.01	0.15	0.992373	0.984817	0.72829	0	0	0
1050	4	0.11	0.01	0.15	0.98976	0.982623	0.726601	0	0	0
1080	4	0.11	0.01	0.15	0.988716	0.98375	0.72707	0	0	0
1110	4	0.11	0.01	0.15	0.989578	0.982968	0.726767	0	0	0
1140	4	0.11	0.01	0.15	0.99222	0.984653	0.728171	0	0	0
1170	4	0.11	0.01	0.15	0.989919	0.982889	0.726779	0	0	0
1200	4	0.11	0.01	0.15	0.988528	0.98407	0.727222	0	0	0
1230.1	4	0.11	0.01	0.15	0.989189	0.982985	0.726712	0	0	0
1260.1	4	0.11	0.01	0.15	0.992383	0.984618	0.728178	0	0	0
1290.1	4	0.11	0.01	0.15	0.989802	0.982595	0.726592	0	0	0
1320.1	4	0.11	0.01	0.15	0.988267	0.983652	0.72694	0	0	0
1350.1	4	0.11	0.01	0.15	0.989319	0.982903	0.726687	0	0	0
1380.1	4	0.11	0.01	0.15	0.99221	0.984717	0.728206	0	0	0
1410.1	4	0.11	0.01	0.15	0.989958	0.982935	0.726812	0	0	0
1440.1	4	0.11	0.01	0.15	0.988508	0.98376	0.727042	0	0	0
1470.1	4	0.11	0.01	0.15	0.989477	0.982756	0.726629	0	0	0
1500.1	4	0.11	0.01	0.15	0.992448	0.984426	0.728079	0	0	0
1530.1	4	0.11	0.01	0.15	0.98967	0.982807	0.726691	0	0	0
1560.1	4	0.11	0.01	0.15	0.988627	0.984029	0.727215	0	0	0
1590.1	4	0.11	0.01	0.15	0.989612	0.982859	0.726711	0	0	0
1620.1	4	0.11	0.01	0.15	0.992319	0.984715	0.728223	0	0	0
1650.1	4	0.11	0.01	0.15	0.989866	0.983349	0.727033	0	0	0
1680.1	4	0.11	0.01	0.15	0.988505	0.984197	0.727291	0	0	0
1710.1	4	0.11	0.01	0.15	0.990044	0.983105	0.726923	0	0	0
1740.1	4	0.11	0.01	0.15	0.992433	0.984486	0.728111	0	0	0
1770.1	4	0.11	0.01	0.15	0.989903	0.982807	0.726729	0	0	0
1800.1	4	0.11	0.01	0.15	0.98892	0.983973	0.727232	0	0	0
1830.1	4	0.11	0.01	0.15	0.989737	0.982448	0.726497	0	0	0
1860.1	4	0.11	0.01	0.15	0.992362	0.98448	0.728096	0	0	0
1890.1	4	0.11	0.01	0.15	0.989647	0.983352	0.726999	0	0	0
1920.1	4	0.11	0.01	0.15	0.988347	0.984026	0.727167	0	0	0
1950.1	4	0.11	0.01	0.15	0.989477	0.982829	0.726671	0	0	0
1980.1	4	0.11	0.01	0.15	0.992459	0.984454	0.728097	0	0	0
2010.1	4	0.11	0.01	0.15	0.989941	0.98271	0.72668	0	0	0
2040.1	4	0.11	0.01	0.15	0.988809	0.98381	0.72712	0	0	0
2070.1	4	0.11	0.01	0.15	0.989488	0.982771	0.72664	0	0	0
2100.1	4	0.11	0.01	0.15	0.992505	0.984404	0.728076	0	0	0
2130.1	4	0.11	0.01	0.15	0.989942	0.982767	0.726713	0	0	0
2160.1	4	0.11	0.01	0.15	0.988093	0.984177	0.727211	0	0	0
2190.1	4	0.11	0.01	0.15	0.989356	0.982953	0.726722	0	0	0
2220.1	4	0.11	0.01	0.15	0.992209	0.984798	0.728252	0	0	0
2250.1	4	0.11	0.01	0.15	0.989752	0.982422	0.726485	0	0	0
2280.1	4	0.11	0.01	0.15	0.988816	0.983995	0.727227	0	0	0
2310.1	4	0.11	0.01	0.15	0.989628	0.982881	0.726726	0	0	0
2340.1	4	0.11	0.01	0.15	0.992076	0.984718	0.728184	0	0	0
2370.1	4	0.11	0.01	0.15	0.989485	0.983144	0.726852	0	0	0
2400.1	4	0.11	0.01	0.15	0.988574	0.983976	0.727176	0	0	0
2430.1	4	0.11	0.01	0.15	0.989796	0.982892	0.726761	0	0	0
2460.1	4	0.11	0.01	0.15	0.992352	0.98467	0.728202	0	0	0
2490.1	4	0.11	0.01	0.15	0.989789	0.982874	0.726749	0	0	0
2520.1	4	0.11	0.01	0.15	0.988337	0.983909	0.727099	0	0	0
2550.1	4	0.11	0.01	0.15	0.989483	0.983151	0.726856	0	0	0
2580.1	4	0.11	0.01	0.15	0.992254	0.984222	0.72793	0	0	0
2610.1	4	0.11	0.01	0.15	0.989853	0.9828	0.726717	0	0	0
2640.1	4	0.11	0.01	0.15	0.988483	0.983898	0.727116	0	0	0
2670.1	4	0.11	0.01	0.15	0.989778	0.982685	0.726639	0	0	0
2700.1	4	0.11	0.01	0.15	0.992383	0.984543	0.728135	0	0	0
2730.1	4	0.11	0.01	0.15	0.990099	0.982667	0.726682	0	0	0
2760.1	4	0.11	0.01	0.15	0.9885	0.983959	0.727154	0	0	0
2790.1	4	0.11	0.01	0.15	0.98948	0.983145	0.726852	0	0	0
2820.1	4	0.11	0.01	0.15	0.992483	0.984447	0.728097	-700.722	-700.672	-700.69
2850.1	4	0.11	0.01	0.15	0.989821	0.982887	0.726762	-706.723	-706.671	-706.689
