1700.1	0	-2.94	-2.74	-2.74
1700.2	0	-2.84	-2.64	-2.74
1700.3	0	-2.74	-2.64	-2.74
1700.4	0	-2.84	-2.64	-2.64
1700.5	0	-2.74	-2.64	-2.64
1700.6	0	-2.84	-2.64	-2.64
1700.7	0	-2.74	-2.54	-2.64
1700.8	0	-2.74	-2.54	-2.54
1700.9	0	-2.74	-2.54	-2.54
1701	0	-2.74	-2.54	-2.54
1701.1	0	-2.64	-2.54	-2.54
1701.2	0	-2.54	-2.44	-2.54
1701.3	0	-2.64	-2.44	-2.44
1701.4	0	-2.64	-2.44	-2.44
1701.5	0	-2.64	-2.44	-2.44
1701.6	0	-2.54	-2.44	-2.44
1701.7	0	-2.44	-2.34	-2.44
1701.8	0	-2.54	-2.34	-2.34
1701.9	0	-2.44	-2.34	-2.34
1702	0	-2.54	-2.34	-2.34
1702.1	0	-2.44	-2.34	-2.34
1702.2	0	-2.34	-2.24	-2.34
1702.3	0	-2.44	-2.24	-2.34
1702.4	0	-2.34	-2.24	-2.24
1702.5	0	-2.44	-2.24	-2.24
1702.6	0	-2.34	-2.24	-2.24
1702.7	0	-2.24	-2.14	-2.24
1702.8	0	-2.34	-2.14	-2.14
1702.9	0	-2.34	-2.14	-2.14
1703	0	-2.34	-2.14	-2.14
1703.1	0	-2.24	-2.14	-2.14
1703.2	0	-2.14	-2.04	-2.14
1703.3	0	-2.24	-2.04	-2.04
1703.4	0	-2.14	-2.04	-2.04
1703.5	0	-2.24	-2.04	-2.04
1703.6	0	-2.04	-2.04	-2.04
1703.7	0	-2.14	-1.94	-2.04
1703.8	0	-2.14	-1.94	-1.94
1703.9	0	-2.14	-1.94	-1.94
1704	0	-1.94	-1.94	-1.94
1704.1	1	-2.04	-1.94	-1.94
1704.2	1	-1.84	-1.84	-1.84
1704.3	1	-1.84	-1.84	-1.84
1704.4	1	-1.74	-1.84	-1.84
1704.5	1	-1.74	-1.84	-1.84
1704.6	1	-1.64	-1.74	-1.74
1704.7	1	-1.54	-1.74	-1.74
1704.8	1	-1.74	-1.74	-1.74
1704.9	1	-1.44	-1.74	-1.74
1705	1	-1.54	-1.64	-1.64
1705.1	1	-1.34	-1.64	-1.64
1705.2	1	-1.44	-1.64	-1.64
1705.3	1	-1.24	-1.64	-1.64
1705.4	1	-1.24	-1.54	-1.54
1705.5	1	-1.34	-1.54	-1.54
1705.6	1	-1.04	-1.54	-1.54
1705.7	1	-1.04	-1.54	-1.54
1705.8	1	-0.94	-1.44	-1.44
1705.9	1	-0.94	-1.44	-1.44
1706	1	-0.84	-1.44	-1.44
1706.1	1	-0.84	-1.34	-1.34
1706.2	1	-0.74	-1.34	-1.34
1706.3	1	-0.74	-1.34	-1.34
1706.4	1	-0.64	-1.24	-1.24
1706.5	1	-0.64	-1.24	-1.24
1706.6	1	-0.54	-1.24	-1.24
1706.7	1	-0.54	-1.14	-1.14
1706.8	1	-0.44	-1.14	-1.14
1706.9	1	-0.54	-1.14	-1.14
1707	1	-0.44	-1.04	-1.04
1707.1	1	-0.44	-1.04	-1.04
1707.2	1	-0.34	-1.04	-1.04
1707.3	1	-0.34	-0.94	-0.94
1707.4	1	-0.34	-0.94	-0.94
1707.5	1	-0.24	-0.84	-0.84
1707.6	1	-0.24	-0.84	-0.84
1707.7	1	-0.24	-0.84	-0.84
1707.8	1	-0.14	-0.84	-0.84
1707.9	1	-0.14	-0.74	-0.74
1708	1	-0.14	-0.74	-0.74
1708.1	1	-0.04	-0.74	-0.74
1708.2	1	-0.04	-0.64	-0.64
1708.3	1	-0.04	-0.64	-0.64
1708.4	1	-0.04	-0.54	-0.54
1708.5	1	0.06	-0.54	-0.54
1708.6	1	0.06	-0.44	-0.44
1708.7	1	0.06	-0.44	-0.44
1708.8	1	0.16	-0.44	-0.44
1708.9	1	0.16	-0.34	-0.34
1709	1	0.16	-0.34	-0.34
1709.1	1	0.16	-0.34	-0.34
1709.2	1	0.16	-0.24	-0.24
1709.3	1	0.26	-0.24	-0.24
1709.4	1	0.26	-0.24	-0.24
1709.5	1	0.26	-0.14	-0.14
1709.6	1	0.26	-0.14	-0.14
1709.7	1	0.26	-0.14	-0.14
1709.8	1	0.36	-0.14	-0.14
1709.9	1	0.36	-0.04	-0.04
1710	1	0.36	-0.04	-0.04
1710.1	1	0.36	-0.04	-0.04
1710.2	1	0.36	0.06	0.06
1710.3	1	0.36	0.06	0.06
1710.4	1	0.46	0.06	0.06
1710.5	1	0.46	0.06	0.06
1710.6	1	0.46	0.16	0.16
1710.7	1	0.46	0.16	0.16
1710.8	1	0.46	0.16	0.16
1710.9	1	0.46	0.16	0.16
1711	1	0.56	0.26	0.26
1711.1	1	0.56	0.26	0.26
1711.2	1	0.56	0.26	0.26
1711.3	1	0.56	0.26	0.26
1711.4	1	0.56	0.26	0.26
1711.5	1	0.56	0.36	0.36
1711.6	1	0.56	0.36	0.36
1711.7	1	0.56	0.36	0.36
1711.8	1	0.66	0.36	0.36
1711.9	1	0.66	0.46	0.46
1712	1	0.66	0.46	0.46
1712.1	1	0.66	0.46	0.66
1712.2	1	0.66	0.46	0.46
1712.3	1	0.66	0.56	0.56
1712.4	1	0.66	0.56	0.56
1712.5	1	0.66	0.56	0.56
1712.6	1	0.76	0.56	0.56
1712.7	1	0.76	0.56	0.56
1712.8	1	0.76	0.66	0.66
1712.9	1	0.76	0.66	0.66
1713	1	0.76	0.66	0.66
1713.1	1	0.76	0.66	0.66
1713.2	1	0.76	0.66	0.66
1713.3	1	0.76	0.76	0.76
1713.4	1	0.76	0.76	0.76
1713.5	1	0.76	0.76	0.76
1713.6	1	0.76	0.76	0.76
1713.7	1	0.86	0.76	0.76
1713.8	1	0.86	0.76	0.86
1713.9	1	0.86	0.86	0.86
