0.015	nan
0.056	nan
0.021	nan
0.02	nan
0.027	nan
0.028	nan
0	4.59415
0.031	nan
0.145	0.00298141
0.019	nan
0.043	nan
0.035	nan
0.034	nan
0.039	nan
0.023	nan
0.032	nan
0.025	nan
0.033	nan
0.001	nan
0.206	0.00528312
0.048	nan
0.055	nan
0.036	nan
0.022	nan
0.03	nan
0.005	nan
1.672	0.00156213
0.046	nan
0.011	nan
0.045	nan
0.327	0.00311683
0.007	nan
0.017	nan
0.041	nan
0.05	nan
0.003	nan
0.051	nan
0.012	nan
0.044	nan
0.029	nan
0.049	nan
0.002	nan
0.037	nan
0.038	nan
0.01	nan
0.042	nan
0.058	nan
0.067	nan
0.054	nan
0.04	nan
0.052	nan
0.014	nan
0.016	nan
0.075	0.00556948
0.053	nan
0.096	0.00487828
0.026	nan
0.013	nan
0.106	0.00516907
0.568	2.13566
0.009	nan
0.062	nan
0.146	0.00268339
0.024	nan
0.063	nan
0.066	nan
0.004	nan
0.065	nan
0.018	nan
0.105	0.00184127
0.06	nan
0.059	nan
0.115	0.00348972
0.321	0.0024246
0.401	0.00507839
0.047	nan
0.468	0.00960889
0.226	0.00811346
0.087	0.00543937
0.231	0.00318445
0.085	0.00294514
0.069	nan
0.198	0.00312363
0.116	0.00208907
0.068	nan
0.11	0.00287606
0.165	0.00509359
0.228	0.00146461
0.166	0.00300236
0.219	0.00232591
0.195	0.00172717
0.078	0.00327375
0.196	0.00250142
0.077	0.00237798
0.409	0.00234644
0.155	0.00188042
0.186	0.00168131
0.575	1.47382
0.216	0.00378105
1.086	0.00167242
0.188	0.00266492
0.147	0.00304182
0.851	0.001555
0.088	0.00223727
0.849	0.00238479
0.901	0.00213943
0.941	0.00201767
1.034	0.00137935
0.478	0.00364965
0.608	0.457602
1.001	0.00126149
0.873	0.00230868
0.637	0.0726233
1.039	0.00145721
1.091	0.00155801
1.035	0.00198703
0.205	0.00262048
1.145	0.00155625
1.272	0.00193733
0.838	0.00219621
0.008	nan
1.015	0.00146198
0.543	0.0193001
1.312	0.0019268
0.308	0.00262478
0.287	0.00369918
0.666	0.0643498
1.136	0.00175005
1.689	0.00152314
0.909	0.00172967
0.218	0.00311074
0.257	0.00237866
0.775	0.00206507
0.208	0.00329499
1.575	0.00159591
1.371	0.00194983
1.681	0.00138912
1.732	0.00146797
0.237	0.00120822
0.267	0.00256271
0.437	0.0022683
0.744	0.00518634
0.315	0.00364911
1.703	0.0016393
1.138	0.00164057
0.467	0.091146
0.167	0.00102053
0.958	0.00176086
0.057	nan
0.971	0.00186681
0.177	0.00325376
0.447	0.176336
0.945	0.00164793
1.795	0.00149331
1.207	0.00216693
1.801	0.00149585
0.298	0.00322089
0.337	0.00231406
0.94	0.00152848
0.508	0.608593
0.338	0.00215512
1.535	0.00162674
1.843	0.00154711
0.348	0.00237957
1.075	0.00130387
0.126	0.00413687
0.357	0.00467208
0.398	0.00686685
0.535	2.60183
0.526	1.00743
0.516	0.125313
0.515	1.59714
0.448	0.00222869
1.139	0.00172011
0.457	0.719865
1.219	0.00173723
0.525	2.31481
0.505	3.52019
1.114	0.00161414
0.407	0.00591487
1.186	0.00279934
0.476	0.00577115
0.358	0.00332152
0.496	0.103342
1.836	0.00134388
1.242	0.00149654
1.262	0.00222951
0.465	0.073816
0.416	0.0156279
0.408	0.00213802
1.337	0.00216593
1.365	0.00229727
0.406	0.00283707
0.553	1.50987
0.386	0.00193236
0.405	0.00242422
0.328	0.0023648
0.426	0.951952
0.345	0.00229474
0.346	0.00349383
1.845	0.00146699
0.947	0.00160623
0.495	0.415388
0.385	0.00245399
0.436	0.534445
0.325	0.00214834
0.485	0.179437
0.356	0.00266372
0.458	0.0657477
1.586	0.00171401
1.247	0.00284934
0.305	0.00189593
0.376	0.00173542
0.466	0.00967917
0.375	0.00306155
0.306	0.00279327
0.326	0.00250448
1.557	0.00135174
0.355	0.00442446
0.445	0.220348
0.365	0.00375614
1.465	0.00188136
0.446	1.24766
0.425	0.0018409
1.606	0.00162369
0.286	0.00194187
0.455	0.00432668
0.276	0.0028899
0.265	0.00284939
0.296	0.00290501
0.156	0.00357342
1.513	0.00191925
0.246	0.00210528
0.255	0.0025221
0.395	0.0049041
0.565	2.32907
0.546	0.41814
0.576	1.30248
1.618	0.00176871
0.566	0.00651262
0.596	0.0349558
0.498	1.00034
0.136	0.00305521
0.556	1.38214
0.518	0.257837
0.538	2.13662
0.366	0.00315436
0.487	0.526697
0.537	0.060381
0.616	1.40303
0.266	0.00132409
0.517	2.47999
0.497	0.19004
0.605	0.829166
0.527	0.062125
0.245	0.00202517
0.548	0.155924
0.585	1.33604
1.961	0.00100041
0.555	0.103697
0.558	1.2804
0.488	0.160608
0.235	0.00412988
0.545	1.71927
