0.01	22	0.15	0.1	0
0.01	27	0.15	0.15	0
0.01	24	0.15	0.15	1
0.01	26	0.15	0.15	0
0.01	23	0.15	0.15	0
0.01	25	0.15	0.15	0
0.01	21	0.15	0.15	0
0.01	22	0.15	0.15	0
0.01	27	0.15	0.1	0
0.01	25	0.15	0.1	0
0.01	26	0.15	0.1	0
0.01	24	0.15	0.1	1
0.01	23	0.15	0.1	0
0.01	21	0.15	0.1	0
0.01	23.8	0.15	0.1	1
0.01	24.9	0.15	0.1	0
0.01	24.8	0.15	0.1	0
0.01	24.2	0.15	0.1	1
0.01	23.9	0.15	0.1	1
0.01	24.5	0.15	0.1	0
0.01	24.3	0.15	0.1	0
0.01	24.7	0.15	0.1	0
0.01	24.6	0.15	0.1	0
0.01	24.1	0.15	0.1	1
0.01	24.4	0.15	0.1	0
0.01	23.3	0.15	0.1	0
0.01	23.1	0.15	0.1	0
0.01	23.6	0.15	0.1	0
0.01	23.7	0.15	0.1	1
0.01	23	0.15	0.1	0
0.01	23.5	0.15	0.1	0
0.01	23.4	0.15	0.1	0
0.01	23.2	0.15	0.1	0
0.01	24	0.15	0.1	1
0.01	23.8	0.15	0.2	1
0.01	24.2	0.15	0.05	0
0.01	24.1	0.15	0.05	1
0.01	24.4	0.15	0.05	0
0.01	24.5	0.15	0.05	0
0.01	24.3	0.15	0.05	0
0.01	24.9	0.15	0.2	0
0.01	24.8	0.15	0.2	0
0.01	24.1	0.15	0.2	1
0.01	24.5	0.15	0.2	1
0.01	24.3	0.15	0.2	1
0.01	24.2	0.15	0.2	1
0.01	24	0.15	0.2	1
0.01	24.7	0.15	0.2	0
0.01	24.6	0.15	0.2	0
0.01	23.4	0.15	0.2	1
0.01	23.1	0.15	0.2	0
0.01	23.2	0.15	0.2	0
0.01	24.4	0.15	0.2	1
0.01	23.5	0.15	0.2	1
0.01	23.3	0.15	0.2	0
0.01	23.6	0.15	0.2	1
0.01	23.7	0.15	0.2	1
0.01	23.9	0.15	0.2	1
0.01	23	0.15	0.2	0
0.01	23.8	0.15	0.05	1
0.01	23.5	0.15	0.05	0
0.01	23.9	0.15	0.05	1
0.01	23.7	0.15	0.05	0
0.01	24	0.15	0.05	1
0.01	23.6	0.15	0.05	0
0.01	24.5	0.15	0.25	1
0.01	24.2	0.15	0.25	1
0.01	24.7	0.15	0.25	0
0.01	24	0.15	0.25	1
0.01	24.1	0.15	0.25	1
0.01	24.9	0.15	0.25	0
0.01	24.3	0.15	0.25	1
0.01	24.8	0.15	0.25	0
0.01	24.6	0.15	0.25	1
0.01	24.4	0.15	0.25	1
0.01	23.9	0.15	0.25	1
0.01	23.8	0.15	0.25	1
0.01	23.6	0.15	0.25	1
0.01	23.1	0.15	0.25	0
0.01	23.3	0.15	0.25	1
0.01	23.2	0.15	0.25	1
0.01	23	0.15	0.25	0
0.01	23.4	0.15	0.25	1
0.01	25	0.15	0.25	0
0.01	23.7	0.15	0.25	1
0.01	23.5	0.15	0.25	1
0.01	24.9	0.15	0.5	1
0.01	24.3	0.15	0.5	1
0.01	24.8	0.15	0.5	1
0.01	24.6	0.15	0.5	1
0.01	24.7	0.15	0.5	1
0.01	24.2	0.15	0.5	1
0.01	25	0.15	0.5	1
0.01	24.4	0.15	0.5	1
0.01	24.5	0.15	0.5	1
0.01	23.1	0.15	0.5	1
0.01	23.6	0.15	0.5	1
0.01	23.5	0.15	0.5	1
0.01	24.1	0.15	0.5	1
0.01	23.4	0.15	0.5	1
0.01	23.9	0.15	0.5	1
0.01	24	0.15	0.5	1
0.01	23.7	0.15	0.5	1
0.01	23.8	0.15	0.5	1
0.01	23.3	0.15	0.5	1
0.01	23	0.15	0.5	1
0.01	23.2	0.15	0.5	1
0.01	22.2	0.15	0.5	0
0.01	22.9	0.15	0.5	1
0.01	23	0.15	0.5	1
0.01	22.7	0.15	0.5	1
0.01	22	0.15	0.5	0
0.01	22.4	0.15	0.5	0
0.01	22.3	0.15	0.5	0
0.01	22.5	0.15	0.5	0
0.01	22.1	0.15	0.5	0
0.01	22.8	0.15	0.5	1
0.01	22.6	0.15	0.5	0
0.01	24	0.15	0	0
0.01	23.7	0.15	0	0
0.01	24.2	0.15	0	0
0.01	24.5	0.15	0	0
0.01	24.1	0.15	0	0
0.01	24.4	0.15	0	0
0.01	23.9	0.15	0	0
0.01	23.8	0.15	0	0
0.01	24.3	0.15	0	0
0.01	23.6	0.15	0	0
0.01	23.5	0.15	0	0
0.01	25.2	0.15	0.5	0
0.01	25.5	0.15	0.5	0
0.01	25.1	0.15	0.5	1
0.01	25.9	0.15	0.5	0
0.01	25.4	0.15	0.5	0
0.01	25.6	0.15	0.5	0
0.01	25.7	0.15	0.5	0
0.01	25.8	0.15	0.5	0
0.01	26.1	0.15	0.5	0
0.01	25.3	0.15	0.5	0
0.01	26	0.15	0.5	0
