6.04469	3.59605	2.72634	7.17961	0.506035	13.7036	0.104198	7.42369	3.87253	1.87822	0.24508	0.224647	1.77262	0.749312	0.619066	0.297962	0.547227	0.147137	0.481628	0.241173	0.0418933	0.241173	1
6.25133	3.51491	2.65296	7.20065	0.499424	13.741	0.104037	7.37209	3.92506	1.98515	0.245422	0.226377	1.74693	0.753448	0.573478	0.293392	0.546904	0.14932	0.49497	0.241174	0.0420551	0.241174	1
6.63296	3.31333	2.47534	7.24413	0.482502	13.7602	0.103502	7.27718	3.99619	2.18768	0.245974	0.229327	1.70205	0.760543	0.497947	0.284005	0.539886	0.151174	0.520384	0.239119	0.0426531	0.239119	1
7.09189	2.99548	2.20162	7.30252	0.454893	13.6822	0.102393	7.16371	4.02789	2.43229	0.246499	0.232462	1.65315	0.768209	0.422303	0.271213	0.521237	0.151454	0.551381	0.23234	0.0430196	0.23234	1
7.71106	2.48397	1.77075	7.38833	0.408725	13.3833	0.100022	7.01173	3.96555	2.74266	0.246945	0.236008	1.59702	0.777214	0.34521	0.252053	0.482108	0.150548	0.59295	0.21365	0.042946	0.21365	1
8.25377	2.00216	1.37503	7.46748	0.363363	12.939	0.0970794	6.87954	3.8129	2.97316	0.247069	0.238507	1.55763	0.784011	0.297866	0.234683	0.439882	0.149437	0.628786	0.186515	0.0426557	0.186515	1
8.79648	1.5186	0.991259	7.54854	0.315173	12.34	0.0932439	6.74828	3.57965	3.14562	0.246919	0.240481	1.52731	0.789946	0.265348	0.218183	0.395495	0.14837	0.664009	0.149446	0.042329	0.149446	1
9.26584	1.11497	0.687026	7.61939	0.271768	11.7176	0.0890419	6.63546	3.3241	3.23778	0.246545	0.241801	1.50798	0.794496	0.246411	0.205538	0.358479	0.147584	0.694024	0.11208	0.0420723	0.11208	1
9.7352	0.740504	0.426331	7.69047	0.227254	11.0236	0.0837684	6.52329	3.02998	3.27176	0.245912	0.24279	1.49451	0.798599	0.234122	0.194956	0.324512	0.146963	0.723697	0.0748684	0.04186	0.0748684	1
10.2046	0.417928	0.22834	7.76148	0.18316	10.2905	0.0771227	6.41172	2.70972	3.24577	0.244976	0.24347	1.48635	0.802334	0.227247	0.186697	0.29441	0.146517	0.753102	0.0440718	0.041699	0.0440718	1
10.568	0.225795	0.126285	7.81627	0.151578	9.71932	0.0709451	6.32573	2.45342	3.1853	0.244003	0.243793	1.48332	0.805017	0.225127	0.181934	0.273854	0.146293	0.775737	0.0278339	0.0416104	0.0278339	1
10.8961	0.110389	0.0699702	7.86551	0.127332	9.21486	0.0648225	6.24839	2.2238	3.10236	0.242908	0.243936	1.48282	0.80731	0.225392	0.178826	0.257245	0.146177	0.796102	0.0192549	0.0415568	0.0192549	1
11.1401	0.0601764	0.0449927	7.90194	0.112921	8.85048	0.0602498	6.19106	2.05839	3.02479	0.241947	0.24395	1.48373	0.808948	0.226859	0.177217	0.245985	0.146142	0.811215	0.015801	0.0415325	0.015801	1
11.3793	0.0331725	0.0300965	7.9375	0.101812	8.50298	0.0560445	6.135	1.90322	2.93699	0.240872	0.243888	1.48561	0.810505	0.229313	0.176191	0.235753	0.146148	0.826019	0.0139626	0.041521	0.0139626	1
11.6185	0.0198333	0.0214366	7.97287	0.0931701	8.16508	0.0523035	6.07907	1.75644	2.83898	0.239659	0.243748	1.48841	0.81202	0.232755	0.175686	0.226235	0.146193	0.840818	0.0130101	0.0415213	0.0130101	1
11.8577	0.0138451	0.0166894	8.00802	0.0863027	7.8365	0.0490859	6.02328	1.61859	2.73221	0.238302	0.243529	1.49208	0.813499	0.237171	0.17567	0.217342	0.146273	0.85562	0.0125339	0.0415326	0.0125339	1
12.1112	0.0114552	0.0142661	8.04502	0.080307	7.49815	0.0461937	5.9643	1.48212	2.61108	0.236699	0.243207	1.49687	0.815034	0.242916	0.176154	0.208501	0.146396	0.871316	0.012304	0.0415563	0.012304	1
12.3945	0.011063	0.0134771	8.08602	0.0745948	7.13166	0.0434506	5.89856	1.34056	2.46785	0.234695	0.242733	1.50325	0.816714	0.250647	0.177263	0.199207	0.146576	0.88888	0.0122307	0.041596	0.0122307	1
12.7282	0.0121042	0.0141558	8.13378	0.0686986	6.7154	0.0406689	5.82137	1.18718	2.2911	0.232022	0.242008	1.51209	0.818657	0.261578	0.179275	0.188871	0.146842	0.909608	0.0122933	0.0416597	0.0122933	1
13.1426	0.0147997	0.0167078	8.19219	0.0621648	6.22083	0.0376134	5.7258	1.01413	2.06336	0.228165	0.240826	1.52493	0.821029	0.278066	0.182733	0.176633	0.147247	0.935442	0.0125248	0.0417625	0.0125248	1
13.6918	0.0208139	0.0229207	8.26773	0.0544525	5.60285	0.0339321	5.59968	0.809933	1.75485	0.221924	0.238687	1.54492	0.82413	0.305407	0.188756	0.1608	0.147899	0.969859	0.0130368	0.0419353	0.0130368	1
14.2409	0.0310088	0.0336031	8.34061	0.0477703	5.02706	0.0305455	5.47408	0.629997	1.44677	0.213955	0.235695	1.56813	0.827211	0.340013	0.196191	0.144637	0.148667	1.00453	0.0137524	0.0421458	0.0137524	1
14.7901	0.0484045	0.0516539	8.41007	0.0424931	4.4948	0.0275881	5.34893	0.471844	1.14699	0.203498	0.231485	1.59449	0.830301	0.383366	0.204822	0.127423	0.149539	1.03949	0.0146588	0.0423907	0.0146588	1
15.2713	0.073704	0.0774421	8.46726	0.0397504	4.06755	0.0256795	5.23957	0.350996	0.89714	0.191358	0.226296	1.62023	0.833032	0.430033	0.213208	0.11105	0.150382	1.07038	0.0156121	0.0426316	0.0156121	1
15.7525	0.114195	0.117757	8.51999	0.0399495	3.683	0.0249624	5.13043	0.248145	0.665082	0.17526	0.218914	1.64856	0.8358	0.486345	0.222216	0.0932917	0.151295	1.10152	0.0167293	0.0428964	0.0167293	1
16.2337	0.177204	0.178674	8.56693	0.0449477	3.35068	0.0262091	5.0215	0.166016	0.457326	0.154005	0.207958	1.67964	0.838616	0.553775	0.231687	0.0743063	0.152275	1.13292	0.01805	0.0431846	0.01805	1
16.7491	0.277588	0.272394	8.60888	0.0586617	3.06727	0.0306655	4.90504	0.104488	0.270957	0.125527	0.189342	1.71618	0.841699	0.639504	0.242142	0.0534022	0.153398	1.16684	0.0197917	0.0435194	0.0197917	1
17.1751	0.388577	0.372611	8.63534	0.0792221	2.90116	0.0371467	4.80906	0.0749679	0.153628	0.10063	0.164929	1.74899	0.844307	0.720706	0.250843	0.0369507	0.154382	1.19509	0.0216292	0.0438166	0.0216292	1
17.5329	0.499302	0.469961	8.6507	0.104448	2.81464	0.0443055	4.72874	0.0634734	0.0858939	0.0828572	0.135787	1.77829	0.846542	0.794811	0.258059	0.0249621	0.155244	1.21895	0.023585	0.0440804	0.023585	1
17.8268	0.599525	0.556273	8.65808	0.131034	2.78082	0.0509698	4.66302	0.0617161	0.0515287	0.0726598	0.107032	1.80343	0.84841	0.858232	0.263844	0.0171358	0.155974	1.23864	0.0255609	0.0443065	0.0255609	1
18.0992	0.697661	0.639369	8.66043	0.160283	2.77888	0.0574289	4.60241	0.0655785	0.0335028	0.0675189	0.0802984	1.82741	0.850168	0.917812	0.269036	0.011805	0.156667	1.25695	0.027744	0.0445233	0.027744	1
18.3716	0.799125	0.723958	8.65831	0.193529	2.80376	0.0638678	4.54215	0.0744741	0.0241194	0.0664735	0.0576404	1.85185	0.851949	0.977297	0.274023	0.00820855	0.157372	1.27532	0.0303032	0.0447465	0.0303032	1
18.644	0.902582	0.808932	8.65166	0.230067	2.85345	0.0700525	4.48227	0.0884845	0.0196474	0.0690439	0.0412228	1.87654	0.853753	1.03617	0.278778	0.00598705	0.158087	1.29373	0.0332626	0.0449754	0.0332626	1
18.966	1.02612	0.908818	8.63797	0.276265	2.94092	0.0768125	4.41206	0.11214	0.0179505	0.0758357	0.0295763	1.90578	0.855911	1.10461	0.284077	0.00460548	0.158943	1.31553	0.0372922	0.0452526	0.0372922	1
19.3445	1.17177	1.02449	8.61386	0.332629	3.07835	0.0838127	4.33035	0.151003	0.0192743	0.0875664	0.0238802	1.93981	0.858479	1.18311	0.28985	0.00413772	0.15996	1.34118	0.042766	0.0455866	0.042766	1
19.7427	1.3243	1.14332	8.57939	0.391571	3.25655	0.0900039	4.24545	0.206512	0.0238726	0.102528	0.0239294	1.97473	0.861204	1.26286	0.295395	0.00463457	0.161041	1.36815	0.0493486	0.0459464	0.0493486	1
20.1857	1.49242	1.27167	8.53054	0.453729	3.48763	0.0955632	4.15229	0.287752	0.0327603	0.120403	0.0286761	2.01194	0.864253	1.34741	0.300954	0.00626578	0.16226	1.39808	0.0575896	0.046357	0.0575896	1
20.72	1.69227	1.42081	8.45797	0.520717	3.80246	0.100675	4.04178	0.414052	0.0492751	0.141476	0.0389804	2.05363	0.867931	1.44178	0.306857	0.00992005	0.163764	1.43394	0.068645	0.0468692	0.068645	1
21.3556	1.92566	1.59039	8.35447	0.586801	4.21692	0.104994	3.91285	0.602688	0.0786687	0.163793	0.0559206	2.09738	0.872268	1.53961	0.312827	0.0173564	0.165626	1.47608	0.0830715	0.0475105	0.0830715	1
22.0165	2.16333	1.75809	8.23103	0.640053	4.68342	0.108034	3.78167	0.836606	0.122565	0.182883	0.0768953	2.13439	0.87668	1.61876	0.31792	0.0298891	0.167687	1.51899	0.0990968	0.0482291	0.0990968	1
22.7197	2.41097	1.9275	8.08792	0.681942	5.21093	0.110179	3.64519	1.1183	0.186204	0.198771	0.10051	2.16216	0.8812	1.66986	0.32217	0.0503047	0.170079	1.56322	0.116775	0.0490745	0.116775	1
23.5165	2.68557	2.10882	7.92072	0.715282	5.83843	0.111739	3.4943	1.46672	0.280972	0.212225	0.126195	2.17646	0.886013	1.67718	0.325578	0.0843513	0.173114	1.61098	0.136946	0.0501688	0.136946	1
23.8467	2.79758	2.18073	7.85267	0.725789	6.10566	0.112202	3.4329	1.61773	0.32765	0.216665	0.136063	2.17643	0.887888	1.66282	0.32655	0.102271	0.174493	1.62986	0.1452	0.0506768	0.1452	1
23.9499	2.83233	2.20279	7.83181	0.728739	6.18978	0.112329	3.41386	1.66552	0.343151	0.217936	0.13903	2.17567	0.888456	1.65619	0.3268	0.108342	0.174939	1.63563	0.147754	0.0508425	0.147754	1
24.0009	2.8495	2.21364	7.82157	0.730146	6.23153	0.11239	3.40446	1.68929	0.350993	0.218546	0.140479	2.17516	0.888735	1.65253	0.326914	0.111432	0.175085	1.63847	0.149013	0.0507139	0.149013	0
24.052	2.86624	2.22445	7.81139	0.731514	6.27335	0.112449	3.39508	1.71312	0.358947	0.219144	0.141914	2.17457	0.889011	1.64862	0.327021	0.114579	0.174408	1.64128	0.15027	0.0484504	0.15027	0
24.3072	2.94179	2.27777	7.76155	0.737344	6.4835	0.112717	3.34839	1.83311	0.400436	0.221958	0.148878	2.17023	0.890361	1.62534	0.327461	0.131149	0.171929	1.65493	0.156504	0.0415157	0.156504	0
24.5861	3.01568	2.33463	7.70948	0.741357	6.71546	0.112953	3.29784	1.96496	0.449132	0.224725	0.156083	2.16291	0.891772	1.59289	0.327753	0.15083	0.170495	1.66919	0.163143	0.0391574	0.163143	0
24.8896	3.09248	2.39478	7.6563	0.743364	6.9714	0.11314	3.24333	2.1082	0.506283	0.227411	0.163453	2.15189	0.893226	1.54957	0.327835	0.174047	0.169913	1.68407	0.170107	0.0390297	0.170107	0
25.271	3.18723	2.46751	7.59571	0.743594	7.29817	0.113278	3.17562	2.28659	0.584475	0.230359	0.172024	2.13364	0.894922	1.48413	0.327573	0.205591	0.170081	1.70192	0.178438	0.0399627	0.178438	0
25.7956	3.31551	2.56144	7.52596	0.741512	7.75539	0.11334	3.0839	2.52856	0.70471	0.233758	0.182627	2.10093	0.896998	1.37666	0.326491	0.252344	0.171252	1.725	0.189113	0.041751	0.189113	0
26.6803	3.51837	2.69649	7.45091	0.734493	8.53286	0.113242	2.93293	2.92864	0.947164	0.238155	0.197732	2.02868	0.899749	1.16249	0.322469	0.334623	0.174388	1.75989	0.204952	0.0450127	0.204952	0
27.626	3.6758	2.77744	7.4357	0.721671	9.33255	0.112954	2.77668	3.34268	1.27587	0.24154	0.210694	1.93533	0.901545	0.915143	0.314328	0.41456	0.178293	1.79101	0.218418	0.0484241	0.218418	0
28.2648	3.69217	2.75327	7.46158	0.705791	9.81053	0.112607	2.67416	3.60244	1.54516	0.243279	0.217915	1.8686	0.902052	0.754935	0.305949	0.454938	0.180874	1.80815	0.224783	0.0505106	0.224783	0
28.9479	3.55523	2.60187	7.51556	0.676177	10.2033	0.111936	2.56722	3.83409	1.87316	0.244753	0.224449	1.79888	0.90197	0.602911	0.29387	0.479405	0.183279	1.82304	0.227802	0.0522979	0.227802	0
29.631	3.2167	2.29293	7.58937	0.628554	10.3971	0.11071	2.46307	3.97487	2.22679	0.24586	0.229865	1.73497	0.901286	0.47911	0.27837	0.481724	0.184993	1.83469	0.224539	0.0531932	0.224539	0
29.9522	2.99668	2.10198	7.62882	0.600383	10.4009	0.109871	2.41506	3.99695	2.39342	0.246253	0.232049	1.70793	0.900778	0.431746	0.270017	0.475467	0.185461	1.83923	0.219886	0.053111	0.219886	0
30.3004	2.72789	1.87349	7.674	0.566881	10.3366	0.108742	2.36369	3.98447	2.56796	0.246583	0.234169	1.68118	0.900108	0.388137	0.26038	0.464114	0.191239	1.84286	0.211934	0.0554658	0.211934	1
30.6487	2.43885	1.63219	7.72105	0.531291	10.2006	0.107375	2.31303	3.93344	2.73069	0.246809	0.23604	1.65735	0.899331	0.352092	0.250378	0.448912	0.196822	1.84421	0.200522	0.0581249	0.200522	1
31.3748	1.80819	1.12312	7.82293	0.453053	9.69813	0.103706	2.20969	3.71031	3.00947	0.246927	0.239197	1.61746	0.897443	0.297899	0.229653	0.409388	0.206517	1.84038	0.165026	0.0635345	0.165026	1
31.931	1.32795	0.758317	7.90288	0.390617	9.13869	0.0999975	2.13259	3.44688	3.14852	0.24667	0.240993	1.59583	0.895835	0.27161	0.21528	0.376462	0.21188	1.83304	0.128886	0.067298	0.128886	1
32.5079	0.859005	0.435472	7.98645	0.32352	8.44026	0.0950149	2.05449	3.10825	3.21107	0.246042	0.242343	1.58107	0.894106	0.254882	0.202864	0.343287	0.214972	1.8239	0.0888947	0.0704314	0.0888947	1
32.9911	0.513331	0.233489	8.0565	0.266357	7.80407	0.0895678	1.99053	2.78853	3.19543	0.245182	0.243104	1.5742	0.892663	0.247466	0.194837	0.317557	0.21546	1.8169	0.0594792	0.0721137	0.0594792	1
33.4743	0.244917	0.107967	8.12629	0.211503	7.16482	0.082606	1.92786	2.45195	3.11828	0.243953	0.243548	1.57187	0.891268	0.245156	0.189091	0.29411	0.21431	1.81166	0.0383743	0.0727568	0.0383743	1
33.7782	0.132738	0.0641683	8.16994	0.181129	6.77712	0.0774596	1.88911	2.23983	3.04005	0.242956	0.243667	1.57252	0.89043	0.246092	0.186631	0.280514	0.213014	1.80949	0.0299416	0.0726431	0.0299416	1
34.0375	0.0737466	0.0421263	8.207	0.159344	6.45914	0.0728064	1.85646	2.06319	2.95677	0.241949	0.24367	1.57427	0.889745	0.248286	0.185209	0.269555	0.21172	1.80832	0.0252539	0.0722792	0.0252539	1
34.291	0.042011	0.0296435	8.24302	0.142158	6.15998	0.0682906	1.8249	1.89723	2.86212	0.240814	0.243585	1.57699	0.889107	0.251648	0.184397	0.259352	0.210397	1.80773	0.0223289	0.0717397	0.0223289	1
34.5536	0.0262429	0.0226679	8.2801	0.128181	5.86144	0.0639109	1.79257	1.7343	2.75199	0.239467	0.243402	1.58081	0.888482	0.256393	0.184129	0.249247	0.209061	1.80762	0.0204731	0.0710507	0.0204731	1
34.8162	0.0197711	0.01938	8.3169	0.117167	5.57347	0.0599966	1.76063	1.58152	2.63139	0.237936	0.243119	1.58558	0.887898	0.262427	0.184415	0.239546	0.207839	1.80792	0.0193765	0.0702943	0.0193765	1
35.0917	0.0178165	0.0183309	8.35515	0.107795	5.28185	0.0564192	1.72753	1.43224	2.49566	0.236119	0.242708	1.59158	0.88733	0.27016	0.185273	0.229726	0.206744	1.80857	0.0187223	0.0694948	0.0187223	1
35.4081	0.018493	0.0190427	8.39857	0.0988131	4.95924	0.0528802	1.69004	1.27392	2.33063	0.233741	0.242083	1.59965	0.886741	0.280869	0.186913	0.218785	0.205779	1.8096	0.018344	0.068644	0.018344	1
35.7918	0.0216119	0.0218763	8.45042	0.0895404	4.58475	0.0491785	1.64529	1.0989	2.12103	0.23039	0.241081	1.61104	0.88612	0.29662	0.189764	0.205811	0.205077	1.81104	0.0182022	0.0677997	0.0182022	1
36.291	0.0287972	0.0285914	8.51623	0.0792455	4.1243	0.0449731	1.58826	0.895442	1.83944	0.225117	0.239309	1.62838	0.885475	0.322061	0.194736	0.189032	0.204947	1.81284	0.0183348	0.0671154	0.0183348	1
36.9342	0.045288	0.0440373	8.5976	0.0684495	3.57549	0.040247	1.51666	0.667424	1.47332	0.2163	0.236009	1.65475	0.884925	0.364402	0.202959	0.166751	0.205983	1.81439	0.0188637	0.0669924	0.0188637	1
37.5774	0.0763745	0.0724221	8.67376	0.0612388	3.08085	0.0365152	1.44708	0.473237	1.117	0.204133	0.231031	1.68563	0.884706	0.419882	0.212884	0.14274	0.208123	1.81443	0.0197166	0.0676697	0.0197166	1
38.1172	0.123046	0.113407	8.73215	0.0598579	2.7155	0.0348859	1.39016	0.335765	0.835676	0.189968	0.224776	1.71514	0.884783	0.479006	0.222268	0.120681	0.21052	1.81303	0.0206729	0.0687561	0.0206729	1
38.657	0.201067	0.178668	8.78369	0.0660017	2.40831	0.0358119	1.33454	0.223757	0.579819	0.170508	0.215311	1.74816	0.885102	0.552014	0.232382	0.0967772	0.21322	1.81026	0.0218894	0.0702069	0.0218894	1
39.2192	0.330108	0.280473	8.82755	0.086019	2.16911	0.0409097	1.27808	0.138614	0.351705	0.143287	0.199348	1.78659	0.885696	0.64504	0.243426	0.0706001	0.21609	1.80606	0.0235784	0.0719788	0.0235784	1
39.684	0.479541	0.391917	8.85392	0.118661	2.04858	0.0487986	1.23282	0.0953686	0.203059	0.117084	0.177718	1.82163	0.886389	0.735611	0.252721	0.0493775	0.218312	1.80181	0.0255413	0.0735383	0.0255413	1
40.0724	0.632041	0.500588	8.8675	0.160637	2.00792	0.0574598	1.19627	0.0777207	0.113757	0.0968128	0.150465	1.85316	0.887108	0.819753	0.26044	0.0334786	0.219957	1.79793	0.0278239	0.0748355	0.0278239	1
40.3982	0.775374	0.599087	8.87207	0.207377	2.01657	0.0654943	1.16671	0.0746367	0.0657359	0.0843875	0.120697	1.88107	0.88781	0.894528	0.26678	0.0225878	0.221138	1.79459	0.0303648	0.0758772	0.0303648	1
40.6779	0.906509	0.686599	8.87065	0.255746	2.05348	0.0724633	1.14229	0.0799397	0.0419789	0.0785437	0.0930671	1.90589	0.888482	0.960168	0.272055	0.0155737	0.221987	1.79173	0.0330995	0.0767127	0.0330995	1
40.976	1.05193	0.78108	8.86348	0.31476	2.11996	0.079587	1.11733	0.0937425	0.0291109	0.0775456	0.0667087	1.93297	0.889267	1.03025	0.277456	0.0105038	0.222716	1.78879	0.0366461	0.0775239	0.0366461	1
41.2741	1.20105	0.875454	8.85041	0.379871	2.21071	0.086135	1.09353	0.11663	0.0237769	0.0814348	0.0474145	1.96042	0.89012	1.09953	0.282588	0.00749912	0.223263	1.78601	0.0408832	0.0782374	0.0408832	1
41.5946	1.36371	0.975775	8.82978	0.454346	2.33055	0.0923701	1.06928	0.152724	0.0228277	0.0899282	0.0352417	1.98999	0.891108	1.1725	0.287778	0.00593262	0.22366	1.78327	0.0462202	0.0788826	0.0462202	1
41.9971	1.56931	1.0991	8.79447	0.550416	2.50608	0.0989529	1.04081	0.21756	0.0265195	0.104772	0.0298529	2.02669	0.892441	1.26118	0.293794	0.00566439	0.223914	1.78025	0.0540327	0.079505	0.0540327	1
42.4138	1.7821	1.22311	8.74729	0.648237	2.70844	0.104401	1.01359	0.310647	0.0355808	0.122467	0.0321224	2.06352	0.893918	1.3486	0.299438	0.00697745	0.223949	1.77766	0.0633197	0.079935	0.0633197	1
42.8897	2.02328	1.35975	8.68116	0.753011	2.95547	0.10918	0.985168	0.451351	0.0530112	0.142812	0.0411539	2.10325	0.895703	1.44113	0.305178	0.0105061	0.223806	1.77537	0.0751929	0.080192	0.0751929	1
43.4729	2.31478	1.52009	8.58437	0.867118	3.27088	0.113417	0.953926	0.672515	0.0866372	0.165357	0.0584761	2.14722	0.897993	1.53997	0.311242	0.0185522	0.223511	1.77342	0.0911656	0.0802521	0.0911656	1
44.1325	2.63774	1.69237	8.45834	0.975661	3.63507	0.116697	0.922911	0.978979	0.144421	0.186246	0.0828033	2.18851	0.900661	1.62462	0.316883	0.0345004	0.223187	1.77207	0.110434	0.0801287	0.110434	1
44.8342	2.97269	1.86568	8.31233	1.06941	4.02511	0.119036	0.894395	1.3562	0.232467	0.203229	0.110106	2.2196	0.903505	1.67152	0.321522	0.0624783	0.222947	1.7713	0.131509	0.0799323	0.131509	1
45.6425	3.34683	2.05316	8.14184	1.15491	4.47315	0.120826	0.866558	1.83682	0.370591	0.217378	0.139259	2.23484	0.90666	1.65656	0.325125	0.112864	0.222764	1.77088	0.155543	0.0797339	0.155543	1
46.561	3.75459	2.2499	7.96664	1.23006	4.97521	0.122164	0.840515	2.42119	0.579842	0.228385	0.166895	2.22078	0.909894	1.54202	0.326805	0.197333	0.222452	1.77081	0.181455	0.0795192	0.181455	1
47.4794	4.13581	2.42477	7.83645	1.28791	5.46152	0.123067	0.819469	3.02888	0.857876	0.235779	0.188618	2.17195	0.912525	1.33501	0.325493	0.308896	0.221706	1.77128	0.20498	0.0791371	0.20498	1
47.9158	4.30123	2.49607	7.79691	1.31031	5.68285	0.123394	0.810968	3.32171	1.02083	0.238412	0.197156	2.13767	0.913498	1.21314	0.323592	0.368165	0.221117	1.7718	0.21511	0.0788293	0.21511	1
48.0391	4.34513	2.5142	7.78868	1.31604	5.74375	0.123477	0.808721	3.40471	1.07118	0.239075	0.199387	2.12687	0.913736	1.17688	0.322879	0.385205	0.220124	1.77202	0.217839	0.0782483	0.217839	0
48.1625	4.387	2.53119	7.78179	1.32147	5.80375	0.123555	0.806539	3.48769	1.12355	0.239707	0.201542	2.11562	0.913956	1.14005	0.322082	0.40225	0.21804	1.7725	0.220515	0.0770449	0.220515	0
