d = 1.5, p_random = 0.05
0.26	23.4552	23.4766	23.4644	0.947644	0.928557	0.935198	0	0
0.29	23.4731	23.4628	23.4628	0.937602	0.942076	0.939934	0	0
0.27	23.4582	23.4325	23.4582	0.938932	0.939698	0.939314	0	0
0.28	23.4969	23.4969	23.4969	0.928972	0.933552	0.9317	0	0
0.3	23.4148	23.4814	23.4825	0.928285	0.926301	0.926955	0	0
0.21	23.4958	23.4958	23.4958	0.936342	0.92618	0.930221	0	0
0.25	23.5295	23.4659	23.5371	0.933763	0.914152	0.921681	0	0
0.24	23.4616	23.449	23.449	0.936357	0.933004	0.934297	0	0
0.2	23.4042	23.459	23.459	0.939981	0.926978	0.932253	0	0
0.23	23.4627	23.4506	23.4506	0.91711	0.9362	0.928515	0	0
0.16	23.4563	23.4563	23.4563	0.940672	0.924562	0.930968	0	0
0.13	23.3263	23.3263	23.3263	0.872634	0.818663	0.840122	0	0
0.17	23.3833	23.3681	23.4425	0.912735	0.888882	0.897472	0	0
0.14	23.3375	23.3525	23.3525	0.904118	0.878034	0.88789	0	0
0.18	23.4502	23.371	23.4502	0.924094	0.921653	0.922766	0	0
0.19	23.4971	23.4375	23.4971	0.942551	0.928163	0.933897	0	0
0.11	23.3077	23.321	23.3077	0.878397	0.895143	0.888263	0	0
0.15	23.4047	23.3875	23.3698	0.909651	0.893989	0.900065	0	0
0.09	23.2301	23.1661	23.1759	0.85401	0.829139	0.838144	0	0
0.1	23.2552	23.1789	23.1789	0.84034	0.8074	0.820063	0	0
0	22.468	22.4997	22.4628	0.611931	0.641539	0.629682	0	0
0.01	22.469	22.4526	22.4834	0.709021	0.721344	0.715651	0	0
0.22	23.4482	23.4482	23.4482	0.917274	0.927768	0.923591	0	0
0.05	22.6059	22.9264	22.7487	0.589745	0.531316	0.554894	0	0
0.04	22.638	22.8042	22.8471	0.414026	0.380295	0.395016	0	0
0.07	22.9556	23.054	23.0271	0.829166	0.802294	0.812162	0	0
0.03	22.7373	22.8054	22.7759	0.713863	0.715001	0.714316	0	0
0.12	23.2953	23.2953	23.2953	0.89862	0.90952	0.905186	0	0
0.06	23.1177	22.992	23.0127	0.754568	0.780851	0.769372	0	0
0.08	23.1768	23.1096	23.1074	0.669888	0.596214	0.623129	0	0
0.02	22.5204	22.4207	22.4719	0.630041	0.612406	0.61801	0	0
d = 1, p_random = 0.05
0.29	23.4988	23.4988	23.4988	0.939718	0.94574	0.943345	0	0
0.26	23.4058	23.4061	23.4842	0.936217	0.932114	0.933815	0	0
0.25	23.5478	23.4905	23.5478	0.901767	0.943137	0.926725	0	0
0.23	23.4803	23.4803	23.4803	0.916555	0.927133	0.922919	0	0
0.27	23.4096	23.409	23.4789	0.93485	0.933936	0.934445	0	0
0.24	23.4646	23.3969	23.4646	0.932369	0.94827	0.941844	0	0
0.3	23.4868	23.5417	23.5417	0.925786	0.940647	0.934694	0	0
0.28	23.4417	23.377	23.377	0.931087	0.91978	0.92397	0	0
0.2	23.3773	23.4475	23.3773	0.934622	0.931567	0.932567	0	0
0.19	23.4211	23.4373	23.4373	0.928328	0.931762	0.930284	0	0
0.18	23.4781	23.395	23.4781	0.893112	0.92082	0.909316	0	0
0.22	23.4447	23.4382	23.4414	0.917081	0.924096	0.92065	0	0
0.17	23.428	23.4203	23.3813	0.923504	0.903796	0.911289	0	0
0.15	23.424	23.4945	23.4945	0.927058	0.91585	0.920032	0	0
0.13	23.3501	23.4306	23.4306	0.901796	0.897578	0.899316	0	0
0.16	23.4126	23.41	23.41	0.906009	0.923263	0.916336	0	0
0.21	23.4262	23.4161	23.4161	0.936353	0.920446	0.926351	0	0
0.1	23.2455	23.2671	23.2671	0.87116	0.886363	0.880328	0	0
0.11	23.186	23.2283	23.2346	0.840482	0.80327	0.816846	0	0
0.08	23.1494	23.1715	23.1433	0.796031	0.804244	0.800118	0	0
0.09	23.1514	23.1969	23.1514	0.811517	0.750563	0.774172	0	0
0.05	22.896	22.8365	22.8365	0.697932	0.66036	0.674826	0	0
0.14	23.3033	23.3369	23.3369	0.890488	0.893913	0.892576	0	0
0.12	23.2843	23.34	23.3206	0.917052	0.889738	0.899947	0	0
0.04	22.9778	22.7487	22.8376	0.623208	0.671959	0.65209	0	0
0.01	22.4745	22.474	22.5045	0.705999	0.693809	0.696139	0	0
