23.5	23.9202	23.889	24.1048	0	0
23.5	23.9966	23.764	24.0006	0	0
23.5	23.6347	24.1584	23.889	0	0
24	23.9042	23.7843	23.942	0	0
24	24.0019	22.5274	24.029	0	0
24	22.2901	22.3539	22.9071	0	0
24	22.269	22.1418	22.2846	0	0
24	22.1081	22.608	22.4731	0	0
24	22.3397	23.3002	22.6042	0	0
